"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-01-22,-0.129612805911892,0.0188943573430013,0.152478493778704,0.00935666601229707,0.0185274423815129,0.564625850340136,0.564102564102564,0.566666666666667,0.979591836734694,0.982905982905983,0.966666666666667,1,0.170399071157588,"maybe normal"
