"date","variance","variance_unweighted","fit","observed","norm_power_est0","q0.025","median","q0.975","fit_unweighted","observed_unweighted","norm_power_est0_unweighted","q0.025_unweighted","median_unweighted","q0.975_unweighted","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","aggr_in_ci_unweighted","shapiro_p","normality"
2025-06-20,0.000539201850185997,0.000539201850185997,0.166085486664983,0.155717792957238,0.36572337672046,0.166085486664983,0.166085486664983,0.166085486664983,0.166085486664983,0.155717792957238,0.36572337672046,0.166085486664983,0.166085486664983,0.166085486664983,0.802721088435374,0.846153846153846,0.633333333333333,0.972413793103448,0.982758620689655,0.931034482758621,0,0,9.47475038552922e-06,"not normal"
