"date","q0.025","median","q0.975","fit","observed","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","variance_samples","variance_observed","aggr_in_ci","shapiro_p","normality"
2025-04-15,-0.0830545907633111,-0.061411998131144,-0.0375221103578594,-0.0612936616307578,-0.0577093241884365,0.748299319727891,0.794871794871795,0.566666666666667,0.986394557823129,0.991452991452991,0.966666666666667,0.0485346421093371,0.0507030376056982,1,0.0925241077242843,"maybe normal"
