"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.191629296486346,0.142452871874587,424.133549053984,135.991099634338,0.125164307298591
"Wind Offshore","GB LM",0.102944208140158,0.0699384959818885,305.488925469772,54.0285095308354,0.00872275344871321
"Wind Offshore","QM",0.102007883903974,0.0673730844826292,189.703836620438,61.3776923035809,0.0200227520266876
"Wind Offshore","LM bru model",0.0954536578237662,0.0603381825257914,245.959211814884,50.9900181302624,0.000374328758804346
"Wind Offshore","Linear model",0.0939179991000851,0.0596710197731975,286.733528444738,47.8868282572342,0.000498202466439017
"Wind Offshore","ST model coarser",0.0653791760152221,0.0388769837220456,147.712633997882,31.0933219694056,-0.0025245017825785
"Wind Onshore","Generic PC",0.139232736171185,0.0930320070373433,646.910119954634,70.8294169551144,0.0497926159387599
"Wind Onshore","GB LM",0.107269018252348,0.0743068881248397,661.614101333791,57.4444581661838,0.0174264402843844
"Wind Onshore","QM",0.106415589692057,0.0677257542502131,300.029193578488,61.1743175160436,-0.0266444664070704
"Wind Onshore","Linear model",0.0947704869401319,0.0649854662547973,723.274943469258,54.5189205577809,0.000964571585457705
"Wind Onshore","LM bru model",0.0933376506559473,0.0638952794445965,761.666271610916,53.9282027205162,0.00124844326731612
"Wind Onshore","ST model coarser",0.0756118137672026,0.0503034192299574,466.969833284666,42.2182820559521,0.00238868206469146
