"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.205661672277709,0.161098329225521,177.23024485349,44.4335449190014,0.0894277636426549
"high","GB LM",0.170845685151299,0.134982820578081,139.922030960528,33.6614531076456,-0.0301749847018968
"high","QM",0.169527027101757,0.125644538465767,91.8394619359406,36.5792635966606,-0.0313009976344882
"high","Linear model",0.154461049369908,0.117342660415484,141.930979626443,31.1102583013323,-0.0183500627955627
"high","LM bru model",0.150938255034591,0.114259441585253,139.139415538335,31.3775642092551,-0.0174134472339489
"high","ST model coarser",0.115665762070773,0.0860622130707442,109.871521196425,22.3302369270468,7.97757737718622e-05
"mid","Generic PC",0.178074923659071,0.129610841786637,466.729299345516,74.2940991727348,0.0820768055595569
"mid","QM",0.135991469472263,0.0903486916499475,197.700431499653,56.5907164212446,-0.0110587222555547
"mid","GB LM",0.129821414276469,0.0927986577800472,409.609048234689,50.5764815759406,0.00559641581463217
"mid","Linear model",0.122614927969188,0.0879964522173289,407.203034882322,50.3215288299097,0.00933869206937078
"mid","LM bru model",0.119439085078127,0.0859838521517039,431.900631802277,47.7913247258892,0.00936487496226051
"mid","ST model coarser",0.0864292394358535,0.0588063610674145,294.53656743492,33.6392997023779,0.00168489461244534
