"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-07-08,-0.229085760933165,-0.184538137159692,-0.14399444614951,-0.175512113513725,-0.182124699971252,0.775510204081633,0.82051282051282,0.6,0.979591836734694,0.991452991452991,0.933333333333333,1,0.0269615740143524,"not normal"
