"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.205647437312621,0.157617690843321,50.4824050630794,0.110605310310852
"QM",0.15865421181296,0.111607330697374,37.8720128673898,-0.0361469679961164
"GB LM",0.147454043047672,0.111044354168086,34.1833255585052,-0.00929549070323016
"Linear model",0.138378756946874,0.103908377046513,33.4284113953321,0.000962425365197352
"LM bru model",0.13561211900747,0.101594988492548,32.0266602815607,0.00128592413284124
"ST model coarser",0.0992226326833628,0.0722081786616914,23.2264161584539,0.000987350877224276
