"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.206393757028677,0.159287915470308,41.6167664670659,0.110838671602145
"QM",0.158409453577286,0.114303420369166,32.0832419153139,-0.0304668121186
"GB LM",0.153699695917357,0.118317217553798,28.0601202055189,-0.0277461227914787
"Linear model",0.138072547362649,0.105969427696086,26.666058353354,0.000921201286563684
"LM bru model",0.134919207580708,0.103063761370474,26.1343451453295,0.00106076258694432
"ST model coarser",0.0990369984388084,0.0720175004331435,18.1348387031905,0.00053699568183134
