"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.5]","Generic PC",0.208988893343755,0.156518483549218,928.770246867233,78.204025764066,0.139237901175948
"[0.382,11.5]","GB LM",0.138294637318062,0.103907307627351,965.567637635347,51.1859327243804,0.0494227009509744
"[0.382,11.5]","QM",0.114927293095606,0.0753483763611575,297.019988569017,41.5465683674983,0.00110921082143136
"[0.382,11.5]","Linear model",0.111791511133592,0.0793341235423325,629.375315619399,47.349194991005,0.00404675992897646
"[0.382,11.5]","LM bru model",0.103695185626709,0.0726526799998523,416.312997668871,41.0640496351042,0.00384336542488002
"[0.382,11.5]","ST model coarser",0.0798634096154175,0.0555401968176765,367.84528651484,28.7226901008769,0.00206041491175181
"(11.5,21.7]","Generic PC",0.186825771068297,0.135233866419254,665.989274369678,60.6404105914732,0.117202744683949
"(11.5,21.7]","GB LM",0.138350695561411,0.103991957167003,550.645998566106,39.7371632873367,0.00960186738685254
"(11.5,21.7]","QM",0.113313926815995,0.0777117108308403,193.298449087611,36.621634896711,-0.0226077546624476
"(11.5,21.7]","Linear model",0.112918839883361,0.0833384209683754,267.134138237649,34.6487806235811,-0.000498311898722801
"(11.5,21.7]","LM bru model",0.104601502757168,0.0778581373018797,343.696428736469,33.8450778217012,0.000538969156077611
"(11.5,21.7]","ST model coarser",0.0803616101293961,0.0569276160449085,212.254194721166,27.1043025555667,0.00124929159846623
"(21.7,35.6]","Generic PC",0.157686756701945,0.11215947175821,562.79762237697,62.4667173466716,0.0896943753106555
"(21.7,35.6]","GB LM",0.120436023390716,0.0886193441607684,572.669140112012,43.9625134907174,0.00646321790255058
"(21.7,35.6]","QM",0.115539544289432,0.0724508562879206,156.228716462047,46.1198116026279,-0.0348171326783873
"(21.7,35.6]","Linear model",0.107449110423443,0.0764073460656305,405.148923236204,41.8460028144454,-0.00284544727144448
"(21.7,35.6]","LM bru model",0.103042322594371,0.0709876961907627,497.948790863858,39.354972462383,-0.000462383807309741
"(21.7,35.6]","ST model coarser",0.080714742775069,0.0535502575994094,390.828542820924,29.9357876229045,0.00122048781471787
"(35.6,212]","Generic PC",0.166550991408602,0.1171058304886,356.063967007831,62.8146287078372,0.0740395010429804
"(35.6,212]","GB LM",0.125869040840148,0.0898459786481754,329.535306196887,46.1800226356508,0.010041256395802
"(35.6,212]","QM",0.122479694020596,0.0776597086306863,126.121012626153,50.0940320378267,-0.0496546935120949
"(35.6,212]","Linear model",0.113114548377902,0.0802056383619017,273.572357794333,43.2690034051428,0.00212318110920031
"(35.6,212]","LM bru model",0.106964876112222,0.0749513873223984,433.75710734473,43.0070326234244,-0.000427328651243496
"(35.6,212]","ST model coarser",0.0877892069407104,0.0600957483789366,268.905691918434,33.8608694255843,0.000132532563973453
