"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250416.rds",4935.56870968437,-10063.2617256906,-10062.4774009978,0.666476011542902,0.662811371807105,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250416.rds",6055.53734680735,-12946.047083119,-12956.6992083999,0.856821598727634,0.828153511322243,NA,NA,NA,NA,NA
"lm_model_aic0_250416.rds",NA,NA,NA,NA,NA,-9875.14379250879,-9743.48955522914,4956.5718962544,118.880669026676,0.63382225862025
"gblm_model_aic0_250416.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250416.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576390014152273
