"date","q0.025","median","q0.975","observed","fit","cov_nonoise","cov_nonoise_is","cov_nonoise_oos","cov_noise","cov_noise_is","cov_noise_oos","aggr_in_ci","shapiro_p","normality"
2025-04-14,-0.0358517309361979,-0.0025460254355336,0.0331836153962606,-0.00917627688769822,-0.00036672170240858,0.73469387755102,0.726495726495726,0.766666666666667,0.979591836734694,0.991452991452991,0.933333333333333,1,0.185530285173031,"maybe normal"
