"model","mlik","dic","waic","mean_log_cpo","mean_log_gcpo","AIC","BIC","logLik","deviance","R2"
"ts_bru0_lm_250817.rds",19059.953138076,-38340.0554481766,-38337.2924444138,0.762627656488206,0.759971141154007,NA,NA,NA,NA,NA
"st_bru0_very_coarse_250817.rds",10689.2847836076,-22393.9159609023,-22405.7262031909,1.41323038907908,1.38033895994174,NA,NA,NA,NA,NA
"lm_model_aic0_250817.rds",NA,NA,NA,NA,NA,-37361.5290654083,-37207.0207504619,18699.7645327041,332.351537580552,0.830934582700291
"gblm_model_aic0_250817.rds",NA,NA,NA,NA,NA,-364084.390839545,-363978.047597565,182053.195419772,301.965090619143,0.958670502860869
"qm_model_250817.rds",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.785235262268499
