"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.258610653043181,0.169962534954922,961.594711843722,95.1347447078057,0.130669520356647
"Wind Offshore","QM",0.181995459590893,0.108565295595299,509.236225328782,75.6540204019222,0.0330427999029179
"Wind Offshore","GB LM",0.157815235773993,0.10297742077082,637.576196667954,65.1105981452228,0.00943714581533917
"Wind Offshore","Linear model",0.154068989830584,0.0992012002701967,712.817276885195,60.5965047878266,5.92569195656263e-06
"Wind Offshore","AR1 model",0.145106064113683,0.093687189685596,611.570009347729,56.9593153895402,0.00107620587269094
"Wind Offshore","AR2 model",0.144948719837009,0.0937226380039198,613.471037563911,58.1550696804243,0.00115726744531367
"Wind Offshore","Spatio-temporal model",0.0146065733327965,0.00815003464227108,43.2127181940743,6.0088411192729,0.000196212133937482
"Wind Onshore","Generic PC",0.13828367960359,0.0762525097006461,936.293971626771,86.5578591570273,0.028430769729423
"Wind Onshore","GB LM",0.11826509973206,0.0681775466843646,1187.29918303085,77.456529405992,0.0166231805430848
"Wind Onshore","QM",0.113070788254344,0.0573388350758765,462.264400485245,82.9028914694436,-0.017189367148978
"Wind Onshore","Linear model",0.108038862678159,0.0609992444120232,1201.36802009438,71.9645425800262,0.000322334739826815
"Wind Onshore","AR1 model",0.0974707651702494,0.0583415999122793,1139.40095519168,75.8763792672383,0.00228693257639486
"Wind Onshore","AR2 model",0.0974429121224064,0.0583361721539196,1146.44070792172,76.2224609276505,0.00233331893911667
"Wind Onshore","Spatio-temporal model",0.010384071497919,0.00545372533320438,80.5734647706616,7.91202598388618,0.00024525111746433
