"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.160546009913837,0.112833173537325,73.6223546550453,0.0584822768434474
"QM",0.137216051461911,0.0866115380145354,62.409920320673,-0.0268256554077874
"GB LM",0.131023099582414,0.0899423450285213,54.6822975577075,-0.000194382277117431
"Linear model",0.122749260804153,0.0838030877742677,53.48768829621,0.00162978907332035
"AR2 model",0.117852776437342,0.0809611468715969,50.9772148807024,0.0016615745991756
"AR1 model",0.117818918645663,0.0809492555354943,50.9905263232513,0.00165489958770725
"Spatio-temporal model",0.0752409035540742,0.0464522798335914,28.7549024007004,0.00152830083844647
