"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"low","Generic PC",0.196026417610923,0.11072424502985,1052.83981814897,76.0244392607241,0.0632442053751233
"low","QM",0.153816753711922,0.084044115100096,559.369718315977,71.5687103745731,-2.78316517913376e-05
"low","GB LM",0.145092831979049,0.0876934361703918,907.108474817381,62.1226920276434,0.0230549536859449
"low","Linear model",0.120519461621912,0.0770448646192261,884.702392193601,63.9930101360576,6.33635850013117e-15
"low","Spatio-temporal model",0.072608978592642,0.0409050667082599,459.745497485152,35.9867266839116,-7.14749317874805e-09
