"model","crps","energy","log","bs_0_01","bs_0_05","bs_0_1","bs_0_2"
"1",0.128019545724563,13.8786640480819,1.50296080746969,0.0605219282536151,0.0811611802002225,0.10198095147386,0.130560170467186
"2",0.111496062033625,12.3823058210593,0.125452331839176,0.0565729240823137,0.0740435513070078,0.0945664135150167,0.122986339822024
"3",0.109285190228974,12.4454180007638,-0.218682452715408,0.0535229513348165,0.0731168683259177,0.0936408110400445,0.122602209399333
"4",0.107025936566966,11.9624476082591,0.187681714353134,0.0555603242491657,0.072041426028921,0.0917531747775306,0.117486927697442
"5",0.110778566689982,12.2449525063649,-0.149668342891833,0.0569517458286986,0.0738465931590656,0.0939433968298109,0.121692577447164
"6",0.111843311506158,12.4109814194336,0.12719877548109,0.0564881320912125,0.0738670553392659,0.0944901003893215,0.123196173248053
