"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.225636704684915,0.177738814559448,479.168281377168,67.4946853263999,0.163270071920916
"0","GB LM",0.134125641861535,0.0960023964984451,250.76578133017,29.9829638783562,-0.0380198795222085
"0","Linear model",0.120046961861967,0.0875833062137073,163.968055566673,30.3846359344558,0.000502784041043773
"0","QM",0.118106238821675,0.0842473977856151,202.036772685156,30.8659816742511,0.00662000853753595
"0","LM t model",0.115974155827414,0.0803160201169884,222.086444029622,27.8082121469227,-0.021491590345456
"0","LM bru model",0.11203285647201,0.0816936225655333,292.144746131219,28.3610598975007,-0.00169781835286186
"0","LM beta model",0.111719533086717,0.0825779934737221,345.863107301538,28.1887834091437,0.00692898170247958
"0","LM+hour model",0.111688094528477,0.0813686865036977,294.523912177428,28.2825538341221,-0.00176361944017159
"0","AR1 model",0.107780758085461,0.078577131296264,323.753557555518,27.2796145977505,-0.0015715926423249
"0","ST model coarser",NA,NA,165.349944835317,100,-0.289391948848919
"[3,196]","ST model coarser",0.337275228952668,0.219033110185043,1151.23333715435,99.9631977372619,-0.184018338689049
"[3,196]","Generic PC",0.187687068964078,0.136243792196905,698.22139040692,75.0570533375067,0.105294353364507
"[3,196]","GB LM",0.133742906954782,0.0985000555256241,681.557994747449,53.2873494301964,0.0323939127115406
"[3,196]","QM",0.127529583928117,0.0828926044043733,271.265317034272,49.3680731348097,-0.0158930598826998
"[3,196]","Linear model",0.11979402906757,0.0812650629948067,247.973847405963,52.8832531155215,-0.00547850277069831
"[3,196]","LM t model",0.117307561667182,0.0766865106867113,360.398927490054,46.3494600044856,-0.0100143807755058
"[3,196]","LM bru model",0.113931386863649,0.0793975523636542,466.737469736016,46.9966004810598,0.00577618274072746
"[3,196]","LM+hour model",0.113624945776811,0.0791573819862982,462.888945519959,47.1559165196423,0.00584648305254578
"[3,196]","LM beta model",0.111281002550523,0.0772588487129682,537.673111612302,42.3315955027501,0.00722840948576821
"[3,196]","AR1 model",0.109748550588711,0.0766151915505616,531.170241386169,43.0313410854183,0.00399682797237532
"(196,315]","ST model coarser",0.267299334206432,0.163327782881886,2071.3372345116,100,-0.120237802740186
"(196,315]","Generic PC",0.143418173701546,0.0953448595161314,999.129520708462,68.4575139642748,0.0635854880325984
"(196,315]","QM",0.115659252885737,0.0697943011100126,368.427191715982,54.695109539323,-0.0352848941969133
"(196,315]","GB LM",0.110467940857256,0.0770213813032304,957.926173781777,53.738141239209,0.0170106325895232
"(196,315]","LM t model",0.108581519886035,0.0684441341028363,707.744465293222,51.3606437785212,-0.0188291741083358
"(196,315]","Linear model",0.105970275789904,0.0736031664938667,1016.88793675205,52.404810649812,0.010364716135113
"(196,315]","LM bru model",0.104141025436117,0.070630510402073,941.038568887311,55.3854300624218,0.00331344569327097
"(196,315]","LM+hour model",0.104049403420024,0.0706251418834273,955.872571514627,55.4518454336827,0.00337798353824533
"(196,315]","LM beta model",0.103562345713826,0.0703199156013645,1013.37337308906,50.6507968162375,0.00563482929460416
"(196,315]","AR1 model",0.0992931457254066,0.0663544968727963,842.040852299301,53.2350831699082,0.00310729969384968
"(315,725]","ST model coarser",0.277889422144659,0.18186480297695,1154.30444985048,99.9908966852733,-0.0941936591322576
"(315,725]","QM",0.14431792085225,0.0879026805405228,113.217399922574,63.5977933653454,-0.069658374157733
"(315,725]","Generic PC",0.129209607175548,0.0838318032864598,284.029653553182,54.1388866923588,0.014126404590269
"(315,725]","LM t model",0.126895954928378,0.0798131184522899,380.255080818744,50.9741248437503,-0.0350401566481331
"(315,725]","GB LM",0.120418967521346,0.079206371845976,447.024149665337,48.8911252778512,-0.0167705501836137
"(315,725]","Linear model",0.117402440557563,0.082372982634333,724.64230855992,50.2187899580799,-0.000678181175665264
"(315,725]","LM bru model",0.115794277475862,0.0805955590407064,615.029558639377,50.5585121389902,-0.000126550201975782
"(315,725]","LM+hour model",0.115687174020511,0.0805448058167722,622.343557417626,50.8912444463786,-0.000101437689664965
"(315,725]","LM beta model",0.11305649643688,0.0760915685615141,476.018064641826,49.0729805052508,0.00157776752203729
"(315,725]","AR1 model",0.108030577069793,0.0742458205337339,464.058244949682,47.5234527401969,0.000407702175286404
