"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.223092062391308,0.181182089001642,30.3594193643682,0.139249073118475
"QM",0.176442145889409,0.133660291466918,22.7454698705603,-0.0184580744545355
"GB LM",0.17222603169315,0.138231081708086,21.0686465103637,-0.0495203790059777
"Linear model",0.150060190724566,0.117648032623144,17.814811706439,0.000123619969174064
"AR2 model",0.138590240566589,0.109009091556913,16.8156399671331,-0.000100118937678181
"AR1 model",0.138356011988701,0.108846365002579,16.7063016295751,-0.000102572718434176
"Spatio-temporal model",0.0854240459084986,0.0643985925538162,9.60056833826082,-7.11178237788972e-05
