"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.14680166932471,0.101865694024488,67.7890986959893,0.0697158956381494
"GB LM",0.100229324120993,0.0713913626380451,48.3270267443091,0.00947220287447051
"QM",0.0957093310351122,0.0634677405653465,51.165469714611,-0.011829342022074
"Linear model",0.0871823387637871,0.0614203508115052,45.4844236070773,0.000554707825133218
"AR2 model",0.0816642290956657,0.0571110192139281,41.7903663181394,0.00108119085901466
"AR1 model",0.0815926142194185,0.0570728719758484,41.8736753201847,0.00107705776095725
"Spatio-temporal model",0.0480392530412594,0.0325277496156619,24.9107146989797,0.00103369504689703
