"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.132740900229368,0.0833347432943083,77.1275453977361,0.04833570426206
"GB LM",0.0890583144604397,0.0601404400180242,59.440887722271,0.0102333704093319
"QM",0.0873358197868101,0.0527866077405655,68.3531789504786,-0.0111198425822389
"Linear model",0.0813339116623433,0.0536226774346202,56.672931202086,0.00110026426316552
"AR2 model",0.0776429596499368,0.0509712780287028,57.748798991592,0.00150236236601438
"AR1 model",0.0776233730583222,0.0509580369055359,57.812372154012,0.00149318835055446
"Spatio-temporal model",0.0397329349529664,0.0240179181116507,27.842014861739,0.00124976741558861
