"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.324333749050908,0.228797239930449,98.5556235015751,20.0319154992603,0.218046486991658
"Wind Offshore","QM",0.238382495451432,0.145769605456826,53.3968220131392,9.44358387132371,0.0724013656241005
"Wind Offshore","GB LM",0.204077151191469,0.140396737518729,51.1620165731864,14.513256533704,-0.0176970743886407
"Wind Offshore","AR1 model",0.188202583257346,0.130173363110976,60.4985849123364,12.9642731427587,-0.000735499292428276
"Wind Offshore","AR2 model",0.188097300100396,0.130089213297685,60.4734465541988,13.0822352235336,-0.00092429547542402
"Wind Offshore","Linear model",0.144040351705585,0.105603288338225,54.4546118478449,11.2461709903934,0.0025637994036151
"Wind Offshore","Spatio-temporal model",0.0729490880280235,0.0493896386003173,33.855072331041,4.88078261314153,0.00064724635942903
"Wind Onshore","Generic PC",0.321448136498331,0.243959022192388,95.855472363318,32.898234021996,0.190713227252461
"Wind Onshore","QM",0.261952693756643,0.203332033452435,67.9863843323473,30.3642774805288,-0.0225257633071998
"Wind Onshore","GB LM",0.236206062495735,0.178874308886418,67.289346967393,23.4921270080116,0.0157062555748393
"Wind Onshore","Linear model",0.225922262884665,0.174843982422998,65.9075590993989,24.024857464892,9.92661954911336e-07
"Wind Onshore","AR2 model",0.217449826074397,0.168044659719809,66.1461899295962,23.4068150928414,0.000313608675207381
"Wind Onshore","AR1 model",0.217354669718763,0.167970378216914,65.9991869654669,23.4355101027933,0.000253774904317382
"Wind Onshore","Spatio-temporal model",0.144980989701881,0.106053760673254,44.3690652406143,15.1119258437776,0.000531520279007547
