"model","crps","energy","log","bs_0_01","bs_0_05","bs_0_1","bs_0_2"
"st0_m2",0.123560780784308,13.2433871748948,0.880768971120442,0.110377513897468,0.136937486720198,0.150171333230389,0.163790341105621
"spde1d",0.118086064127558,13.4763535136925,1.92001750397434,0.0888120152872143,0.10341317726992,0.111569803736875,0.137999486565781
"lm_beta",0.112408821284619,13.5050384068574,0.151053025278051,0.076331878011118,0.0919114405497221,0.107709946571958,0.138443875694873
"ar1",0.115848624783858,13.1673309908149,1.85423110439766,0.0878240792155652,0.100714053582458,0.108587642835083,0.135031144996912
"lm_t",0.117478247339087,13.615092587297,-0.138089045030197,0.0996475347436689,0.113781805126621,0.123165238573193,0.141445626621371
"lm_bru",0.117689889195299,13.3915434701421,1.81005693458087,0.0886546639901174,0.103279535978999,0.112240655497221,0.138858755250154
