"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.254900957694391,0.247918370026326,67.3261140368374,63.5691794158807,0.247918370026326
"QM",0.0615497839123067,0.0496302922157442,13.8433155145233,10.7773826976022,0.0479895698915816
"GB LM",0.0446464306606322,0.0310781516366655,8.55555967065281,5.23889394249592,0.0173465325021382
"Linear model",0.0349284450078638,0.0246730745957933,6.6189286667221,4.24740845229392,0.00748361872600375
"AR2 model",0.0191465281196419,0.0150419548936093,3.90292116430986,3.30412048214424,-0.00109977721081496
"AR1 model",0.0186984316496635,0.0147633703486835,3.81104802209895,3.20852066334934,-0.00110749485313801
"Spatio-temporal model",0.0080957021659135,0.00636013270744954,1.7199318102165,1.35102434997061,0.000285967713395315
