"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.209651329115364,0.162574719777308,68.339573075221,20.9478734149833,0.158673203265232
"Wind Offshore","GB LM",0.12893402723922,0.102460243597561,35.5939632105918,13.3155550003439,-0.0578920582643654
"Wind Offshore","QM",0.113653322436599,0.0821423425144378,31.3670796586323,8.86373796878389,0.0342610248346535
"Wind Offshore","Linear model",0.106210268278734,0.0807603024413333,25.507534764283,10.6679812271108,0.000304550004019912
"Wind Offshore","AR2 model",0.0988613805047348,0.0760195742542314,25.9675683350658,9.23223279873377,-2.46652801647994e-05
"Wind Offshore","AR1 model",0.0984263088042778,0.0758260149198354,26.058611042876,9.2001312692754,0.000172056677464064
"Wind Offshore","Spatio-temporal model",0.0529973411065819,0.0371883238024539,14.5499473059122,4.30106629230019,0.000122562170952667
"Wind Onshore","Generic PC",0.193067092534356,0.144671935893846,387.966392697196,52.7308962993719,0.083590007910776
"Wind Onshore","QM",0.157754366652743,0.111759494091739,191.190377881457,42.4952488637445,-0.0449653006171587
"Wind Onshore","GB LM",0.147651498418226,0.110347347938562,361.203237464302,39.3599227749537,-2.34303594495286e-05
"Wind Onshore","Linear model",0.140365470338306,0.105534722995847,430.882249330006,37.2188510807827,0.00093504365887814
"Wind Onshore","AR2 model",0.127057059611254,0.0943406394123701,465.095463710769,33.0114086287736,0.00199638273817699
"Wind Onshore","AR1 model",0.126765547690565,0.0942207358097472,473.680603256288,32.6437233537116,0.0019397683947579
"Wind Onshore","Spatio-temporal model",0.081813273351533,0.0584770761603578,264.38883656889,20.4453330457225,0.00122013746580342
