"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.276553835395939,0.241939923758994,171.943548271318,69.3507488272051,0.23622610696246
"Wind Offshore","GB LM",0.13638380196002,0.105204584393141,78.3928308628271,24.8738142518962,-0.0396361229604339
"Wind Offshore","QM",0.132194106050383,0.106947501890781,77.7923902972093,26.9112253574322,0.0422506724975285
"Wind Offshore","Linear model",0.115100147831391,0.0911985611661066,97.1927627777518,22.7603884920522,-8.68756437331193e-06
"Wind Offshore","AR2 model",0.112669617652158,0.0882685184060472,72.5563492143822,22.0699869040585,-2.01766834090623e-05
"Wind Offshore","AR1 model",0.112320397335627,0.0879401076147705,72.8381205069182,22.1000961324735,6.63968404914117e-05
"Wind Offshore","Spatio-temporal model",0.063086762137991,0.0479433906873524,35.8904053049072,11.5646823424051,0.000120837635352824
"Wind Onshore","Generic PC",0.194820183952474,0.151244817340193,181.976167360492,51.5365569647211,0.06019096924297
"Wind Onshore","QM",0.169540584261069,0.124157204318218,84.6465724191931,45.9746120240387,-0.0581353335152428
"Wind Onshore","GB LM",0.158385813021296,0.120944657174869,156.047183509486,42.3995341231631,-0.00943136441533461
"Wind Onshore","Linear model",0.138739441704583,0.106893413576694,177.504166494828,36.3607700838997,0.000415665815010377
"Wind Onshore","AR2 model",0.128633484580149,0.0979828343432583,147.212150975226,33.1584021612576,0.000603953341420582
"Wind Onshore","AR1 model",0.128510149097792,0.0979055035731765,148.573061070933,33.1768547160656,0.000579147025713158
"Wind Onshore","Spatio-temporal model",0.0788848019096606,0.0574070601175942,85.6338216291034,19.1269929558988,0.000768361239010831
