"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.372576784195778,0.261754153394852,536.862885044894,16.7943682943531,0.259971485892865
"0","QM",0.255663276997145,0.170091012057729,346.745894867385,12.62672656368,0.0628815214957934
"0","GB LM",0.24264788834881,0.178787215004581,288.0112290168,17.8294786094086,-0.0157052263420344
"0","AR1 model",0.218303237073891,0.155545950215571,272.51946576475,14.2026504310456,-0.000191879748114408
"0","AR2 model",0.217688217312431,0.154882094834341,274.280825782855,14.0663479284026,0.000346194912924614
"0","Linear model",0.183950355154726,0.142744883343764,333.046960498767,14.7037700083373,-0.000921605747446859
"0","Spatio-temporal model",0.0410500596314321,0.0258788924982097,11.8039907399414,2.29492971493186,-0.000173587806615673
"[3,196]","Generic PC",0.377069683665959,0.276046232943758,92.9786295384266,26.6377722288455,0.228398035953775
"[3,196]","QM",0.332164737197706,0.23269806512405,75.2676062859614,21.2412720115974,0.077717753861752
"[3,196]","GB LM",0.295838411954712,0.221732938155565,67.9976323595596,19.3532814813391,0.0107926098310859
"[3,196]","Linear model",0.274515439054676,0.211808369798824,67.9516022188206,20.3748326917037,-0.00403128837216172
"[3,196]","AR2 model",0.258979833505185,0.202672002746835,69.9943650079383,20.7233156235165,0.00124048197719717
"[3,196]","AR1 model",0.2586940696911,0.202259976675207,69.9700070134164,20.6992708651882,0.0017480145166247
"[3,196]","Spatio-temporal model",0.0717018759771452,0.0487118433336377,16.5083027857259,4.94546991315034,0.000266103024673198
"(196,315]","Generic PC",0.319440764008039,0.24902314276294,103.90705709288,37.0768618959625,0.184876496800223
"(196,315]","QM",0.256203966635621,0.194913988599301,57.7226088461267,31.9576042128043,-0.0146390538488195
"(196,315]","GB LM",0.236922956051919,0.182377083311422,73.4227702815199,25.6022137197276,0.00659290873699234
"(196,315]","Linear model",0.23000337614491,0.184298699470959,97.2994553714573,26.0174611602868,0.0117868622748212
"(196,315]","AR1 model",0.223138952406972,0.182170132883701,84.9165168346466,27.0527602658042,-0.00277793396021372
"(196,315]","AR2 model",0.223134507619409,0.18225475777175,84.6549421655195,27.1265893657411,-0.00282501706942512
"(196,315]","Spatio-temporal model",0.0772948145912067,0.0544850865184661,18.0342765626621,7.94789882422006,0.00140938844280293
"(315,725]","Generic PC",0.339297068253558,0.251814823550927,98.6533480003514,32.3916644330794,0.106273882522305
"(315,725]","QM",0.336272753331953,0.266893460105835,79.1766897968109,43.9452079135242,-0.122864373361435
"(315,725]","GB LM",0.289089292390399,0.224178499334659,76.081427849893,29.419072112467,-0.048460124456668
"(315,725]","AR2 model",0.26011867363506,0.205814864710663,85.248229083536,26.7944337890856,0.00113454084053579
"(315,725]","AR1 model",0.259981214258083,0.205632700637033,85.3634914263035,26.8280124156184,0.00113257419070549
"(315,725]","Linear model",0.25924999371265,0.203092471969761,79.977792151689,27.4240366290411,-0.00527492917339057
"(315,725]","Spatio-temporal model",0.108065868431411,0.0782467656868667,33.9362917486811,9.89851697435738,-0.000193799344231908
