"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.176914474700579,0.125193261665394,704.804002597699,113.741288379997,0.110434467379639
"Wind Offshore","GB LM",0.0974153319774936,0.064164437886942,497.319878992109,47.7293626577965,0.00329966359871597
"Wind Offshore","QM",0.0962003193153595,0.0624256667221219,335.239560179345,59.4875446556167,0.0235475929986956
"Wind Offshore","LM t model",0.0890869492825123,0.052025693896567,299.136975922177,43.2375364111145,-0.0145423295587079
"Wind Offshore","Linear model",0.0878730973601274,0.0553346834029538,400.663910989473,45.1928334552711,1.15405364425451e-05
"Wind Offshore","LM beta model",0.0871450067925358,0.0564664120251024,481.513812341115,47.3670439629258,0.00881785077641451
"Wind Offshore","LM bru model",0.0865541849604601,0.0546654462142994,410.642698973165,45.0175142727274,0.00103369650780665
"Wind Offshore","LM+hour model",0.0865478749008655,0.0546666990901993,429.612573813198,45.2580520778485,0.00126978447461623
"Wind Offshore","AR1 model",0.0836419493491558,0.0532054797166132,427.986613534103,44.1083346995642,0.00104587820635428
"Wind Offshore","ST model coarser",NA,NA,191.305589908214,100,-0.183467367363415
"Wind Onshore","ST model coarser",0.261351309491528,0.170785536598281,462.256426367826,100,-0.121878971380344
"Wind Onshore","Generic PC",0.149872954922873,0.100230175946914,569.424976089909,58.3700734802939,0.0446194916839134
"Wind Onshore","QM",0.127877420519337,0.0812684588944495,262.739500801584,56.1427584659357,-0.0371533650865883
"Wind Onshore","GB LM",0.12079012749738,0.0826575669497591,629.314543403693,48.6831056943275,0.00264031165181904
"Wind Onshore","LM t model",0.119968838740948,0.076825170162824,444.432181569402,46.6356233743071,-0.0252717649707128
"Wind Onshore","Linear model",0.1144900804223,0.0787091551680793,508.946862152385,47.943403754017,0.00120309192106278
"Wind Onshore","LM bru model",0.113872680417097,0.0782702874322792,569.443533756054,47.4753323760236,0.00129445951241647
"Wind Onshore","LM+hour model",0.11381666755014,0.0781893906107288,561.189528600153,47.3780253179907,0.00123930541866718
"Wind Onshore","LM beta model",0.112057304015027,0.0768722251389637,645.278416255492,44.9188400000697,0.0028574558591514
"Wind Onshore","AR1 model",0.108157357978597,0.0742247451900724,508.602063821848,46.0168813991555,0.0014378859288535
