"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.207861516816659,0.154271491120862,119.479418732001,16.3652801489989,0.138866172986738
"Wind Offshore","GB LM",0.145173490214069,0.112945750967567,66.072788280257,14.6477099954592,-0.063923142384618
"Wind Offshore","QM",0.138658716821188,0.110669850920597,58.5169161564563,15.1509603065269,-0.0497528174901682
"Wind Offshore","Linear model",0.127376270452046,0.103314792766472,145.503328000235,12.6819909639405,0.000942279704868923
"Wind Offshore","AR1 model",0.113093844975077,0.0849045780817697,66.8118183224948,9.0714689787356,-0.000561791644876345
"Wind Offshore","AR2 model",0.113078935609332,0.0848871344868851,66.6439970427333,9.07372511214044,-0.000695023520780588
"Wind Offshore","Spatio-temporal model",0.0725622442289523,0.0505050443028722,96.529091535671,5.16953528474057,0.000637765548511441
"Wind Onshore","Generic PC",0.239213335290741,0.196662297521339,151.148681179562,35.3020781381506,0.155996226011502
"Wind Onshore","GB LM",0.210481225991145,0.155328396792395,117.364949612676,23.2206374750991,-0.0467922117061258
"Wind Onshore","QM",0.19031840078598,0.145347847789496,74.8506750356186,25.3514752797165,-0.0311458980302661
"Wind Onshore","Linear model",0.155959897608081,0.125859593829407,157.755920959691,19.8924241330774,0.000494102439115792
"Wind Onshore","AR2 model",0.150071242890077,0.121486702893665,168.580120061802,19.3872377380434,0.000328599791721927
"Wind Onshore","AR1 model",0.150003393989319,0.121418674187821,167.122624095565,19.3637307182416,0.000273929770953953
"Wind Onshore","Spatio-temporal model",0.107485664119877,0.0836077674867383,82.6853707213787,12.837466615264,0.000218516555874224
