"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.5]","Generic PC",0.189989699072272,0.138523801568771,851.856639114137,83.0170188947092,0.112733540666191
"[0.382,11.5]","GB LM",0.122327243412269,0.0898033004936807,833.60490582543,52.9476002508279,0.0429868851810147
"[0.382,11.5]","QM",0.114563693143301,0.0779063686390756,400.593223413667,51.915068368792,0.00870601446590522
"[0.382,11.5]","Linear model",0.110237587237556,0.0756049258363123,384.576869181597,50.3721545434923,0.00647134492610126
"[0.382,11.5]","LM bru model",0.109178752894703,0.0748730472721175,462.191409281389,48.6495179371207,0.00669914977212007
"[0.382,11.5]","LM+hour model",0.10905388961293,0.0747871374058561,453.223556511047,48.581412261807,0.00668200847143051
"[0.382,11.5]","LM t model",0.10883884598246,0.0720140717516214,439.227936209567,45.9810943179693,-0.00905673441472311
"[0.382,11.5]","LM beta model",0.106694709970421,0.0741794019016959,754.07869618337,44.4959846857264,0.00646753387422204
"[0.382,11.5]","AR1 model",0.105343335790506,0.0721417835819565,504.327593159962,45.9573424417152,0.0054703745070524
"[0.382,11.5]","ST model coarser",NA,NA,549.015303491387,99.9964695140944,-0.131018572049144
"(11.5,21.2]","Generic PC",0.156441257037787,0.105530511696021,660.954153915552,65.8381113113478,0.0624782939712601
"(11.5,21.2]","QM",0.116743311866167,0.0742373901802263,289.203677261889,55.4016822603314,-0.0216875033340321
"(11.5,21.2]","GB LM",0.114973364964503,0.0771033759852237,624.139223608519,47.76376216985,-0.00700510124332405
"(11.5,21.2]","LM t model",0.113818361923995,0.0709100314811322,454.61844525757,45.3731203106968,-0.0266332806293755
"(11.5,21.2]","Linear model",0.110155403892673,0.0712044714478032,423.604978747481,46.7981798689512,-0.0127408886167892
"(11.5,21.2]","LM bru model",0.109667386448655,0.0728137257394466,590.04428165957,44.9178108925041,-0.00340574252667042
"(11.5,21.2]","LM beta model",0.109643684356132,0.0731393409645133,651.654499805716,45.3234079626716,0.00131775760593651
"(11.5,21.2]","LM+hour model",0.109566544558642,0.0726952996627126,582.356568240518,45.0085286420914,-0.00335400625053243
"(11.5,21.2]","AR1 model",0.105083337043067,0.0701212128237336,499.061180365839,44.8936880597533,-0.00296379614609379
"(11.5,21.2]","ST model coarser",NA,NA,386.967284967127,100,-0.160362966353926
"(21.2,34.4]","Generic PC",0.142018908938179,0.0925089959491081,539.158334604318,66.7069342706492,0.0539455040192797
"(21.2,34.4]","QM",0.108817753421026,0.0670298856932501,252.391159269811,57.9788067154606,-0.0192822717637168
"(21.2,34.4]","LM t model",0.10208585110498,0.0618147040426301,377.483764863234,46.5471829477837,-0.0173012322209013
"(21.2,34.4]","GB LM",0.101717844237274,0.0674539344197053,566.750180520395,48.9940872826637,0.00608120949361761
"(21.2,34.4]","Linear model",0.100237785417771,0.067724047167097,647.403490327264,48.4409409920323,0.0146292636326981
"(21.2,34.4]","LM beta model",0.0987624065142466,0.0649000862795857,590.339396498574,46.3649063660267,0.00673883519678718
"(21.2,34.4]","LM+hour model",0.0985659976926056,0.0634948871892295,465.18734383613,48.9214370778683,0.000988606754078845
"(21.2,34.4]","LM bru model",0.0984676683046868,0.0634438805434227,457.8023639991,48.4849085625713,0.000986634329839126
"(21.2,34.4]","AR1 model",0.0954443938866296,0.0617132213254093,428.942178528631,48.4297642147412,0.00213501167265972
"(21.2,34.4]","ST model coarser",NA,NA,533.88338000957,100,-0.0915318413201266
"(34.4,212]","QM",0.142464410348383,0.0884938411810649,168.178815047218,59.8849123923133,-0.0609380689711921
"(34.4,212]","Generic PC",0.130527471362026,0.0867579621825506,336.996517342475,53.3445554869103,0.00903555218806806
"(34.4,212]","LM t model",0.128087966524518,0.0796556999308109,379.529865035502,45.9510871708475,-0.0384217323969041
"(34.4,212]","GB LM",0.122850939805273,0.0789916913829548,372.905947655801,46.5768322669515,-0.0314979535240726
"(34.4,212]","LM bru model",0.114732530482559,0.0801160151215467,630.340188230389,45.6983605329425,0.000596210379793313
"(34.4,212]","LM+hour model",0.114676451792926,0.0800289253965541,630.177035245022,45.7299511745694,0.000618183745618595
"(34.4,212]","Linear model",0.114535219525293,0.0787102792945183,493.367628207412,44.7413551521939,-0.00458282350948292
"(34.4,212]","LM beta model",0.11171222280155,0.0763906686495015,441.177795650341,44.9916023098825,0.0024158597013421
"(34.4,212]","AR1 model",0.105625446500692,0.0733639143666639,529.779277704525,43.247157028794,0.000745208091014335
"(34.4,212]","ST model coarser",NA,NA,260.945078492813,100,-0.133572960352758
