"model","crps","energy","log","bs_0_01","bs_0_05","bs_0_1","bs_0_2"
"1",0.116614378479187,14.1956121963288,1.29066553646738,0.0729629076363636,0.0999309443636364,0.116461735757576,0.124970685454545
"2",0.103919081517614,12.9589867917159,0.59097653495589,0.0665216546666667,0.0949656238787879,0.118993104363636,0.133061249212121
"3",0.0994352995933398,12.8357162959996,-0.16108940053612,0.0627214785454545,0.0901873806060606,0.109596904969697,0.123435537333333
"4",0.120971129525037,14.5772794557039,1.29528965394837,0.0699652913939394,0.118233115030303,0.15792875830303,0.174688338545455
"5",0.102616586967462,12.6210501114171,-0.266187786010814,0.0685532890909091,0.0938186786666667,0.115434322909091,0.127297540242424
"6",0.10417084607461,12.9881127905177,0.601784215575682,0.0660962315151515,0.0940135433939394,0.118958622424242,0.133451226545455
