"model","crps","energy","log","bs_0_01","bs_0_05","bs_0_1","bs_0_2"
"1",0.145190037639511,15.4302884244605,2.63815629969168,0.0905678448527267,0.118117538641003,0.144560011373578,0.167806521726451
"2",0.129702643261386,14.6237126625637,1.19151900622634,0.0756952515310586,0.0921439902303879,0.10631338407699,0.129472351560222
"3",0.126068489742712,14.5980720287521,0.859278664877766,0.0692727483231263,0.0874895880723243,0.102297230679498,0.126579077865267
"4",0.126093175280967,14.3516755796605,1.50297949283127,0.0758964135316419,0.0917179065325168,0.105385469816273,0.127200404782736
"5",0.128504885496775,14.3574939053741,0.264841373429242,0.0761603127734033,0.0919285258092738,0.105580681102362,0.127197405803441
"6",0.129954435863965,14.6484627814922,1.18039662061502,0.0757423728492272,0.0924731883931175,0.106728630941966,0.129382938174395
