"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.11187779496984,0.0955263933310996,114.785417061293,115.62947931043,0.0955263933310996
"QM",0.0379025536927263,0.0275115215396411,33.647213228265,28.0968231543661,0.0223252210524183
"GB LM",0.030907600447522,0.024780831098387,47.8772416312243,30.1596511343898,0.0217697102715981
"Linear model",0.0259545080566637,0.0219616912254336,38.173499251005,21.0311152553501,0.00730586431126645
"AR1 model",0.0158298726053402,0.011062348116607,16.7613958224523,10.782222916414,0.00152963561758706
"AR2 model",0.0155973052294165,0.0109546182015408,16.4083298710218,10.1742465809917,0.00155793217679203
"Spatio-temporal model",0.00525065439588289,0.00399906128645622,6.0230644921712,3.21323052676347,0.000882082295478815
