"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.110351977118322,0.103046497922619,70.0310790519665,67.8715231601152,0.103046497922619
"QM",0.0222489558555837,0.0167846576311397,11.0312337258344,8.319010715876,0.00592102659756764
"GB LM",0.0166002559260525,0.0130879951099375,9.37392869234833,7.11267789415421,0.010389522526757
"Linear model",0.0153262147703813,0.0124603360488107,10.1887175283025,7.47999294775774,0.00231169448773312
"AR2 model",0.0112454751160846,0.00912032751619417,6.82155799866747,4.80949497862202,-0.000682654019406123
"AR1 model",0.0109774102330211,0.00888487344623172,6.67305604035593,4.46151249929834,-0.000609749998712557
"Spatio-temporal model",0.00478562862619239,0.00392705112521794,2.97264781762617,2.6692882118631,0.000897598058137188
