"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.176533849643676,0.125174873112879,703.22463928094,112.287576544416,0.110077123547676
"0","GB LM",0.0980856026366944,0.064425503671389,500.50508646743,47.1063491073903,0.00214738568808919
"0","QM",0.0961805540090951,0.0624843208639777,333.769589666759,58.9023813710744,0.0227318917324585
"0","LM t model",0.0896124422088026,0.0526600613875794,303.909864766269,43.1506754394302,-0.0150489778175507
"0","Linear model",0.0885312346178981,0.0559968633547025,407.193156946642,44.9056076911527,-0.000229419958341222
"0","LM beta model",0.0877274158872915,0.0570723632345022,486.225444925376,47.2363285562179,0.0087466448874532
"0","LM bru model",0.0871697999976331,0.0554193040379455,418.923716655937,44.9819751756907,0.00114873970420564
"0","LM+hour model",0.087130238847027,0.0554142365331085,438.923026368768,45.2074917507569,0.0014062146424094
"0","AR1 model",0.0839953669273542,0.0537176399818109,435.653000074723,43.7280822740988,0.00089039932755562
"0","ST model coarser",NA,NA,179.864308536239,100,-0.191900294467789
"[3,196]","ST model coarser",0.288369734093693,0.192030713063347,631.880323568815,99.9987872205085,-0.153497992010901
"[3,196]","Generic PC",0.17851666381114,0.126148504024768,880.479802819677,67.5925928673658,0.0864309811586362
"[3,196]","GB LM",0.125963076593072,0.0913068092035777,915.659680012806,50.1992069056053,0.024242310286642
"[3,196]","QM",0.124343579519322,0.0826409780854191,405.765963765498,51.7044723736938,-0.0153412944330715
"[3,196]","LM t model",0.119927794805066,0.0792066755559297,521.631345300594,45.5582426333022,-0.0204557464726591
"[3,196]","Linear model",0.11927585405825,0.0817763758942411,518.755638429553,49.3285592748709,-0.00351928428017012
"[3,196]","LM bru model",0.117045967675852,0.081184327668996,595.559523267954,46.8850609388748,0.00143569414969467
"[3,196]","LM+hour model",0.116892809418285,0.0809858182272604,582.042989677347,46.6998742763461,0.00121540828174146
"[3,196]","LM beta model",0.11511597346653,0.0800626414971288,832.799660245509,43.5190945173372,0.00201536272052632
"[3,196]","AR1 model",0.113033433209249,0.0787066315790032,626.105750377178,44.2651358042043,0.000970597939427783
"(196,321]","ST model coarser",0.24298889049236,0.153030874319181,295.747389973875,100,-0.106669006127206
"(196,321]","Generic PC",0.143663340069185,0.0959176066600203,624.751424751385,64.2791979389913,0.0570674284200081
"(196,321]","QM",0.112368189517839,0.0709039990939,271.822895609212,54.3828427488285,-0.0227308331845732
"(196,321]","GB LM",0.111305133512648,0.0768437147043528,644.243604228231,50.8545126750776,0.0154173498848844
"(196,321]","LM t model",0.108669597552734,0.0689026528046561,467.770660844539,48.0184624200786,-0.0151717426049847
"(196,321]","Linear model",0.107095478639685,0.0736121057760251,543.655602590747,50.727947242818,0.0124789272238394
"(196,321]","LM bru model",0.106678986908188,0.0717632696528939,551.879085506856,51.0298502793343,0.00516422092393118
"(196,321]","LM+hour model",0.106504664581965,0.0715927450532837,543.343907442079,50.6920839867201,0.00522293263395176
"(196,321]","LM beta model",0.105474926110985,0.0720121224637081,727.15518054512,47.1852241726958,0.0101941586986152
"(196,321]","AR1 model",0.101973239005549,0.0688221114155269,431.60041959844,51.7227023747484,0.00593849225729106
"(321,725]","ST model coarser",0.249586798092642,0.166164719781288,467.722998382133,100,-0.105084419444662
"(321,725]","QM",0.144516634348173,0.0900556036633399,112.808148778383,61.5560516339856,-0.0711301440599892
"(321,725]","LM t model",0.12967160733365,0.0814495466788899,335.85667916683,46.1339450719913,-0.0397244872082054
"(321,725]","Generic PC",0.124309493111312,0.0798957696953263,204.612018692912,48.3880065681588,-0.00723142469112426
"(321,725]","GB LM",0.123922298368243,0.0794356025057524,322.211376714244,46.6976650512663,-0.0307440098738459
"(321,725]","LM+hour model",0.116969150022869,0.0809725079802335,548.376813516067,45.2939708765558,-0.00295430670192404
"(321,725]","LM bru model",0.116808913894235,0.0808317960198831,551.734960698336,44.9822682175073,-0.0029433343066181
"(321,725]","Linear model",0.115992151937228,0.079753794682206,455.635687316104,45.2115085777666,-0.00560950554990429
"(321,725]","LM beta model",0.11457441418546,0.0776816465800041,365.974476969605,44.0338205530707,-0.00363970195528185
"(321,725]","AR1 model",0.108484289527241,0.0742922108980864,463.404220780662,43.0447019982971,-0.00258952581069488
