"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.26099416232679,0.196222747705398,1473.2562561203,112.93315648429,0.180645720212475
"Wind Offshore","QM",0.130743098892413,0.0910873996018393,832.032217547654,50.428804105969,0.0478626630753331
"Wind Offshore","GB LM",0.112507827642596,0.083348963510014,780.368778292173,44.2020806789202,0.0263062390545982
"Wind Offshore","AR1 model",0.101252881747543,0.0744473959724034,883.74941612335,42.0574558260351,0.000103307640722952
"Wind Offshore","AR2 model",0.101199650669112,0.0744577918699824,882.429630113086,41.973962585809,0.000159551351855871
"Wind Offshore","Linear model",0.09870912046482,0.0737956287067698,1115.25020286703,40.0709674083332,0.000280823197252706
"Wind Offshore","Spatio-temporal model",0.0278671663566738,0.0174832634836664,97.6138512575548,9.71809884627106,0.000258226300979121
"Wind Onshore","Generic PC",0.119361196371088,0.0666742430838941,1108.54245058396,72.6831632404701,0.0269901686867732
"Wind Onshore","GB LM",0.097771796929369,0.0615352352471132,1430.17883624483,68.3773694137707,0.0162895338111743
"Wind Onshore","QM",0.0904177890394291,0.0507130081592999,484.533394188595,77.5616728715682,-0.0150580555088776
"Wind Onshore","Linear model",0.083486207979905,0.0519839209866891,1085.05149873644,66.0428794980305,0.00166971793193558
"Wind Onshore","AR2 model",0.0788506168398415,0.049023806915488,997.580729645086,67.8003060757103,0.00244308121594084
"Wind Onshore","AR1 model",0.0788283605701972,0.0489981868165312,996.574672076029,67.4644536160635,0.00243189529878862
"Wind Onshore","Spatio-temporal model",0.026786625174279,0.0148377386569199,262.465169893429,20.6212258650055,0.00111125424676255
