"model","crps","energy","log","bs_0_01","bs_0_05","bs_0_1","bs_0_2"
"st0_m2",0.102997969274655,10.9963014485091,3.36635016568426,0.139371485842697,0.196621588913858,0.233149800449438,0.224341270861423
"spde1d",0.0784775759180592,9.20962787484068,0.389289051024774,0.119358913108614,0.148455087041199,0.149701863071161,0.125985238951311
"lm_beta",0.0718874156658085,9.30229517867944,-0.459551705703483,0.105229941423221,0.133363125393258,0.139936449588015,0.123234970786517
"ar1",0.0775539150330449,9.11320864678466,0.537402235548241,0.116471906516854,0.144942179775281,0.146582152958802,0.123575164194757
"lm_t",0.529495440488915,134.894357338974,1.65677148493705,0.225097192209738,0.230127183820225,0.231887326441948,0.227083458576779
"lm_bru",0.0784576772988105,9.20977226817158,0.390733870690228,0.119306183670412,0.148057202696629,0.14925336928839,0.125953018127341
