"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.312824633961658,0.231157669799835,99.1212114917832,27.3298685992025,0.188719508838378
"high","QM",0.251908939916277,0.184392458654702,67.8433134462821,24.9813038365648,-0.00126851414697698
"high","GB LM",0.224317534292293,0.166040223104829,66.0866507347708,19.6792261087934,0.00465788642702926
"high","AR2 model",0.208382639929604,0.156059733959596,66.6684268886842,19.4407824850843,0.000225298136340036
"high","AR1 model",0.20835602397759,0.156031973283757,66.6251932175575,19.4928024747757,0.000241643555172259
"high","Linear model",0.205923430762091,0.154973939979057,66.1383205770816,19.8615770217389,0.000196956787460697
"high","Spatio-temporal model",0.13289707625401,0.0914372929281883,44.617274706827,11.7968969363024,0.000498397235031388
"mid","Generic PC",0.340005847532769,0.258693546772032,91.3570524537511,35.7919019779806,0.21429353168129
"mid","QM",0.265495808187655,0.199949619617421,57.6957265647547,30.4638260446725,0.00300484849125126
"mid","GB LM",0.237914428305958,0.176961212478067,57.9787574618916,23.8912801314806,0.0138590139851331
"mid","Linear model",0.215868154902638,0.164951357391705,57.1511496789342,23.6919819050092,0.00144612057089445
"mid","AR2 model",0.215577817982798,0.164807509822605,61.0027037897267,23.4068150928414,-0.000397117470076898
"mid","AR1 model",0.215476014212016,0.164753752476318,60.7753385935137,23.4441548424562,-0.000431088149041917
"mid","Spatio-temporal model",0.128384993386566,0.0946690511376523,36.2586532228576,14.3145496230813,0.000680720460005354
