"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.140239012782539,0.130529524574587,36.6985585345427,26.3826507084058,0.130529524574587
"GB LM",0.0569824209200601,0.0489722039949338,10.9457226731487,8.43104005026216,-0.0390492342625511
"QM",0.0343768367497875,0.0282361916127208,8.05311120230154,4.23766886435318,0.00249742483215599
"Linear model",0.0340834969677351,0.0274353459287924,8.59166380492875,4.48933303782049,0.00432500605821405
"AR2 model",0.0186206941131344,0.0149252420336964,3.62402746168865,2.39636799080904,-0.00233386842560313
"AR1 model",0.0173656634996909,0.0143055978797789,3.51325763973773,2.46372309552045,-0.00221546272067785
"Spatio-temporal model",0.00989493201554793,0.00764651963988567,2.02220133177053,1.14680628349385,-0.000116312786605027
