"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.215269276798546,0.169900472928083,334.956241016628,29.7581385686445,0.156124267184987
"0","GB LM",0.149969810761576,0.116146814643796,176.854585491401,18.866447951712,-0.0729109185447402
"0","QM",0.132237641318807,0.0937884493507772,161.432732639956,15.0811327736319,0.0388721326114918
"0","LM beta model",0.12259879019727,0.0931799674885792,203.464707262685,13.8663004853929,-0.00761993909046891
"0","LM t model",0.121970646391084,0.088462234632566,180.093502794656,13.5943400889544,-0.00430605092076806
"0","LM+hour model",0.121659210234763,0.0901365472990251,202.813567825818,13.6399072856056,-0.00122289900747179
"0","LM bru model",0.121623440774768,0.0901515839091667,198.993743223731,13.7709445700074,-0.0011585046704164
"0","Linear model",0.120219627512381,0.0894369491205776,170.268802106724,13.733389997201,0.000408834678430297
"0","AR1 model",0.117597644358791,0.0869587681400708,194.139475271153,13.3419230296761,-0.00156662499619065
"0","ST model coarser",NA,NA,110.067317491968,100,-0.598705450650118
"[3,196]","ST model coarser",0.497520271156486,0.398258110041072,1330.2396630616,99.9223143653017,-0.205283088524717
"[3,196]","Generic PC",0.222688402053114,0.175985484768387,301.842606648128,43.5314346361661,0.149278019284387
"[3,196]","QM",0.150586580478265,0.11286919045148,127.053755581274,28.1209693792052,0.00863639910595683
"[3,196]","GB LM",0.147459600684269,0.115940567250438,278.852069848896,25.2646137835079,0.00643702836424511
"[3,196]","Linear model",0.139802764785146,0.107137291959254,181.59544218051,25.2821033536633,-0.00764270867495425
"[3,196]","LM bru model",0.138447643873287,0.107321872826455,245.803082989437,24.852256572694,0.00231260847555757
"[3,196]","LM t model",0.138218949989917,0.106342152271988,232.213553325219,24.8058164764643,-0.000535338834673253
"[3,196]","LM+hour model",0.137185410036388,0.106282964506634,254.747149033914,24.3814116545149,0.00240613199476953
"[3,196]","LM beta model",0.136850587863644,0.106682731837383,322.157574794178,24.2950156878462,0.00841997725684222
"[3,196]","AR1 model",0.133219616220655,0.102797262034033,284.662489929466,24.0537276495993,0.00254826866375251
"(196,321]","ST model coarser",0.48726587107689,0.398527307113006,2941.34537763417,100,-0.217093836725866
"(196,321]","Generic PC",0.212015351762114,0.166632280920037,322.106226611558,40.8961514061874,0.129041078136591
"(196,321]","QM",0.155022160655589,0.115861651131032,117.691227375998,29.6142473476148,-0.0189720350530018
"(196,321]","GB LM",0.149159645269771,0.117177895956347,343.69717821044,27.3413342912139,-0.0053562259803415
"(196,321]","Linear model",0.145179541621363,0.113589478461825,503.408627503931,27.187296839134,0.0229954583668922
"(196,321]","LM bru model",0.142559232705471,0.11027338827937,545.977086289056,25.5604606483597,0.00517586557152127
"(196,321]","LM t model",0.1422654871473,0.109409759642548,514.359882618751,25.9227244863514,0.000533881892228744
"(196,321]","LM beta model",0.142222079694555,0.109979288837195,410.064620274953,25.5586150585043,0.0125476602579448
"(196,321]","LM+hour model",0.141631891157988,0.10922491290013,464.862771277816,25.7995656990328,0.00517816281541802
"(196,321]","AR1 model",0.131088099676786,0.101046949106516,413.828278712353,23.9167498901643,0.00525804106717026
"(321,725]","ST model coarser",0.498499640201533,0.40814963130774,453.75903086462,99.8839073356846,-0.183214173338558
"(321,725]","QM",0.218014850620966,0.165254187672774,63.6738990680925,37.6393739239906,-0.11998668880466
"(321,725]","GB LM",0.192823962456,0.149066601346123,90.1036323318393,30.690304131338,-0.0850437595341606
"(321,725]","Generic PC",0.186661511062316,0.143554289378317,93.8354122370882,30.0624648592356,0.0287183093273668
"(321,725]","Linear model",0.164489198806071,0.129039186687738,172.959675171948,26.2546931829825,-0.0133815156106064
"(321,725]","LM t model",0.162108921842836,0.126722482477063,166.572714319921,26.2322722027097,-0.0122779397733111
"(321,725]","LM+hour model",0.161060200179451,0.127076243614443,170.065178543599,26.1102616514231,-0.00434795424834006
"(321,725]","LM bru model",0.160966638773716,0.126966272452733,173.741348944826,25.9681131247314,-0.00436246949316251
"(321,725]","LM beta model",0.15791899162945,0.124149065768255,131.452672844237,25.3867603920805,0.00387189295999462
"(321,725]","AR1 model",0.149635726382472,0.117382840004191,157.052220798832,23.9155700734662,-0.00396114681874783
