"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.403618178164913,0.286754628945379,191.889731993384,33.0466831304895,0.202813426796336
"Wind Offshore","QM",0.308693422111607,0.226386113473688,77.6435505553422,26.2966659186074,-0.0851592623691133
"Wind Offshore","GB LM",0.27467374335764,0.188164715101405,113.30191045775,19.2283416748986,-0.00202344454697422
"Wind Offshore","AR2 model",0.25230648928023,0.187783407285263,200.933402897835,19.5401107248217,0.00100953361356368
"Wind Offshore","AR1 model",0.252273463988346,0.187773994057327,201.231544670193,19.4728806990666,0.000843407758834789
"Wind Offshore","Linear model",0.247236165373727,0.204579739934311,293.315889142291,25.5008012235048,0.00494762080945297
"Wind Offshore","Spatio-temporal model",0.0663328337128408,0.043939860366017,42.9036389089588,4.63827509026128,0.00192509224535522
"Wind Onshore","Generic PC",0.47221873424372,0.360068030079284,1945.52685729005,47.7997533343717,0.324802530687336
"Wind Onshore","QM",0.391848757136422,0.292859168011035,1604.16494114786,47.1462697656346,0.0286880192398572
"Wind Onshore","GB LM",0.309811933326013,0.225941602029452,266.299982444717,29.7494589423038,0.0670659348875316
"Wind Onshore","Linear model",0.281359494642325,0.22780255750093,883.15374442466,33.2770303422859,0.00240256852281925
"Wind Onshore","AR2 model",0.262008833540469,0.208166174006971,726.157537838413,31.4584497600061,3.83479071152663e-05
"Wind Onshore","AR1 model",0.26191794130115,0.208290980436113,721.283583337401,31.5011400025868,8.03350847087756e-05
"Wind Onshore","Spatio-temporal model",0.0998296292249018,0.0689559503881368,182.822384651983,11.2965627208251,0.00279177388389319
