"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.087557703275277,0.0822142549574371,56.3524912277829,51.5839793486763,0.0822142549574371
"QM",0.0197551050884338,0.015341716610979,11.5472453905189,8.53987268297364,-0.00980988573897933
"Linear model",0.0145125120091755,0.0110185154909819,8.7601497167926,7.07139757663637,0.00370810762991071
"GB LM",0.0142441870447777,0.0113374858343524,7.82834955418733,5.75650650660659,-0.00467982911047132
"AR2 model",0.0128767158635252,0.0107436122993967,8.11412806800419,5.48205324290721,0.00788761048730463
"AR1 model",0.0125708301646235,0.0104647351857077,7.93230309872054,5.47446131900958,0.00797918703287647
"Spatio-temporal model",0.00669794961925857,0.00561571302738809,4.12416557179138,3.61838074604288,0.00185696944950869
