"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.20666677313764,0.197529735837394,31.4568843894573,24.9767862518127,0.197529735837394
"GB LM",0.0661114481642624,0.0551485047395507,8.12084222528121,7.49967372436978,-0.0491983570870573
"Linear model",0.0479421245738954,0.0417311336798098,6.50940850328719,6.41711105384348,-0.0169319393901582
"QM",0.0478408167457453,0.0378148920863487,5.91439144295864,4.74190137280083,0.00197671702067052
"AR1 model",0.0446036636759638,0.0384557230888004,5.75917624242257,5.20537438597209,-0.038015605697867
"AR2 model",0.043704880370135,0.0380578640651366,5.72684787058234,4.8693726743847,-0.0375342523562524
"Spatio-temporal model",0.00909218091342674,0.0069480369227882,1.12711245218575,0.738848354371837,0.000293919866144744
