"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.366980184279673,0.277655187312463,1908.53668810102,41.7118612771412,0.267053968185581
"0","QM",0.25548652573294,0.168856520874529,1373.88119159827,20.851947985416,0.0979440761021118
"0","GB LM",0.212046358340764,0.154457847922822,1070.59728712664,20.215858245278,-0.013393082569723
"0","AR2 model",0.193672034042913,0.139012730953877,902.296044550986,18.4315171503667,-0.00542946984274052
"0","AR1 model",0.193527220739789,0.138838429296029,902.817728367173,18.328688175457,-0.00537055976989864
"0","Linear model",0.163170030974225,0.12165406787025,927.272217841958,18.1219317016013,0.00318483338634508
"0","Spatio-temporal model",0.0574846351877434,0.03894377971466,232.324419814404,5.4551704387081,0.000331387546144501
"[3,196]","Generic PC",0.383403837117043,0.293758135727244,482.844426705436,43.2030582345424,0.276210037168295
"[3,196]","QM",0.290990817257665,0.198875797572558,197.422579694174,26.6856029476542,0.0789320120065141
"[3,196]","GB LM",0.262714120966332,0.193927833666687,364.104035942497,24.0342929803743,0.0790456587573135
"[3,196]","Linear model",0.247098567869951,0.186961132440476,238.687748493347,26.0345931736056,-0.0117948004175937
"[3,196]","AR2 model",0.234821332672752,0.175658843330588,368.152623208195,24.6236685341505,0.00484326364440646
"[3,196]","AR1 model",0.234720444428123,0.175520540545998,362.653066427898,24.5035925755974,0.00479646962517176
"[3,196]","Spatio-temporal model",0.086858146672274,0.0600792343700933,157.178958971922,8.71790466285279,-0.000135207623148971
"(196,321]","Generic PC",0.296945678703805,0.229313585357613,89.707097043874,38.3328373495273,0.199227463079361
"(196,321]","QM",0.220577140322961,0.160670465377618,45.185544787429,27.4087904836252,-0.0178029493821314
"(196,321]","GB LM",0.210069973237608,0.162271809259808,60.0615636879237,23.8825885625485,0.0238879711919512
"(196,321]","Linear model",0.202680288097367,0.154569671908772,57.9146144472947,22.9606301576844,0.0238392353719992
"(196,321]","AR2 model",0.196720174620244,0.147706691220933,48.2548159042353,22.6396965188016,0.00512168782336294
"(196,321]","AR1 model",0.196664433016456,0.147706035619218,48.0829947022088,22.7196854188653,0.00512332120318898
"(196,321]","Spatio-temporal model",0.0853855654961078,0.057796508259211,16.8969022628555,8.55060738748373,0.000203583142365902
"(321,725]","QM",0.271166422031755,0.212967919024661,2335.42441714216,34.9243810473212,-0.153408049100446
"(321,725]","Generic PC",0.229402112990721,0.170550008913693,3633.49038078416,24.8158266750677,0.0726116268746367
"(321,725]","GB LM",0.222014967115355,0.174972050389095,2804.40129986858,25.4262885483352,-0.0771365354413475
"(321,725]","Linear model",0.203005024489486,0.156233029865007,2927.41158716407,22.4733096703838,-0.0118468013424828
"(321,725]","AR2 model",0.189335683984893,0.14366104348186,3343.3678117861,19.5667283666356,-0.00445991464155902
"(321,725]","AR1 model",0.189065896277093,0.14359696194646,3314.17145651907,19.6884484530096,-0.00448176797845242
"(321,725]","Spatio-temporal model",0.0874361087530744,0.0611378302215158,746.320918833107,8.54631238359681,-0.000919513562249947
