"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.233786137430501,0.140950629168693,854.535183586662,150.8169261638,0.126757682312801
"Wind Offshore","QM",0.157354636552679,0.08259805205384,457.058488345692,95.1234386602391,0.0471002710354707
"Wind Offshore","GB LM",0.13285047085192,0.0800499431227649,611.04262123664,66.6855614213728,0.0304495251790047
"Wind Offshore","AR1 model",0.123185334269987,0.0695846121494057,457.395912224018,60.2635617103842,0.00365397775309461
"Wind Offshore","AR2 model",0.123180929231241,0.0696147708619756,461.154563281045,60.3880103375969,0.0036945876448625
"Wind Offshore","Linear model",0.11159199738428,0.0623771731502692,521.666366499496,60.5495184566161,0.00341678161942337
"Wind Offshore","Spatio-temporal model",0.0308842499785679,0.015932873996414,153.673393813474,18.1060623848502,0.00105317816346828
"Wind Onshore","Generic PC",0.165658245698794,0.0922486280671223,1027.49308129966,70.0000402639345,0.0436663107015865
"Wind Onshore","GB LM",0.13149368912956,0.0796127083649772,1156.36962861289,61.5575390645641,0.0196482227418995
"Wind Onshore","QM",0.130179219131586,0.0723322663298074,544.249559113608,73.137695942117,-0.0146521761778823
"Wind Onshore","Linear model",0.109478278612623,0.0665828000702706,934.774720469255,60.1023190180132,0.00302079419764124
"Wind Onshore","AR2 model",0.103915152339455,0.0635175706831352,902.072417676493,59.2125990790962,0.00269221798637738
"Wind Onshore","AR1 model",0.103891221002225,0.0635051733746777,904.946248304368,59.3029750180889,0.00266780518066397
"Wind Onshore","Spatio-temporal model",0.0462707431237131,0.0242409299399634,293.046923403761,23.2878133767491,0.00127329146808004
