"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.209211771739901,0.155386911132658,181.6766586096,34.8669568571219,0.142795636540764
"Wind Offshore","GB LM",0.129759555705468,0.096898720405703,193.022207864898,18.6705361943129,-0.03881835778228
"Wind Offshore","Linear model",0.120696308675916,0.0919806808652158,95.6394250094884,17.6911711322505,0.0028331000794281
"Wind Offshore","QM",0.118719036855717,0.0856143787506175,55.4298135797233,17.230647080479,-0.0307653571334237
"Wind Offshore","LM t model",0.110535581342489,0.0740133582451547,89.2692798129864,15.615606963025,-0.00275543238836921
"Wind Offshore","LM beta model",0.109529524611112,0.0795372823545619,129.112698288198,15.3611366721107,-0.000925851295739131
"Wind Offshore","LM+hour model",0.109173657261477,0.0790792882830884,125.47904202606,15.5373004879422,2.57276294614316e-05
"Wind Offshore","LM bru model",0.108541374427963,0.0780637254721805,128.153226525176,15.6504777829411,0.000528503734992772
"Wind Offshore","AR1 model",0.106844235686362,0.0774327285421122,125.162958408472,15.0595894787418,0.000413697203120199
"Wind Offshore","ST model coarser",NA,NA,180.43652726889,100,-0.4358760520048
"Wind Onshore","ST model coarser",0.40737525918394,0.304441401889798,1706.43797333556,99.9999814390908,-0.134733490393765
"Wind Onshore","Generic PC",0.192918203908247,0.138945446459514,382.525013900583,51.0632586395157,0.0924025675206786
"Wind Onshore","QM",0.165597659138826,0.10782517029837,114.315609078814,45.0240155180529,-0.0587328071899229
"Wind Onshore","GB LM",0.155670464387836,0.108594863890576,380.468166534652,37.9942074565887,-0.000532466616420105
"Wind Onshore","LM t model",0.134844323286303,0.0922521859585473,279.292755341934,34.0621569061279,-0.0186525276816765
"Wind Onshore","Linear model",0.133882154412557,0.0955021593703602,301.531280686441,35.6274767884596,0.00185838218303309
"Wind Onshore","LM+hour model",0.130548569361679,0.0938859146536497,345.135783028309,34.5942821677996,0.00276370471259191
"Wind Onshore","LM bru model",0.130443283465712,0.0938921243793248,349.826180904989,34.6135216287713,0.00258240598479695
"Wind Onshore","LM beta model",0.129248269991687,0.0917461505474298,376.959493293761,33.2518231116769,0.00473129439056589
"Wind Onshore","AR1 model",0.127583506695003,0.0917419026424765,305.74568667028,34.6503756543983,0.00259793876278725
