"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.20200122339151,0.159094459564087,1367.82589558909,98.0327411221122,0.141830420297603
"Wind Offshore","QM",0.0929379685008054,0.0696105451391855,746.199285032363,43.5878215194129,0.0195501721753389
"Wind Offshore","GB LM",0.0915242222863262,0.069189008779411,725.923037581068,40.7244627436643,0.00596848513888418
"Wind Offshore","Linear model",0.0867104260795092,0.0659416323441811,1198.34543959715,39.0244233188966,-0.000229918502046762
"Wind Offshore","AR1 model",0.0851979968609384,0.0645040577162565,993.122671402873,39.0024255710377,-7.25234364013064e-05
"Wind Offshore","AR2 model",0.0851902701163146,0.0645250586073758,1006.33157831638,38.588080431885,-4.8851516128985e-05
"Wind Offshore","Spatio-temporal model",0.0376957404934295,0.0254429611668962,246.081998909365,14.9993512896576,0.000224483618826889
"Wind Onshore","Generic PC",0.103461986607508,0.0607360348825786,949.955646718816,71.5324876968475,0.0204467425584435
"Wind Onshore","GB LM",0.0883094154446339,0.0574413015173743,1317.67564571479,67.4186440296552,0.0115055623258528
"Wind Onshore","QM",0.0855937593693673,0.047768119362722,380.417595353732,76.4121199260855,-0.0202685399984465
"Wind Onshore","Linear model",0.0796598909822497,0.0499480006585476,1018.58892512423,65.5896919884545,0.0014970504963438
"Wind Onshore","AR2 model",0.0752451942162408,0.0469282595189281,951.416343154313,65.3682275051397,0.00196508097074032
"Wind Onshore","AR1 model",0.075216342910693,0.0469173330920395,951.319000958155,65.5359802115624,0.00196023160087794
"Wind Onshore","Spatio-temporal model",0.0403206929906857,0.0235928355735248,427.223900262537,34.4473960278952,0.00155560395647244
