"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.6]","Generic PC",0.232494198366697,0.136469174137044,1131.11920828999,87.3691364039328,0.108210273742582
"[0.382,11.6]","GB LM",0.167567583190807,0.100385690055115,1238.93609018025,68.4761259982783,0.0631009033841874
"[0.382,11.6]","QM",0.167516499396019,0.0895553880591222,561.37681882398,74.1856230467364,0.0330503712945867
"[0.382,11.6]","Linear model",0.113357978889552,0.0750782630300668,911.286942733796,70.0820423284367,-0.00545079067009479
"[0.382,11.6]","Spatio-temporal model",0.0608772007869392,0.037191793997758,491.748702004372,35.1251745934111,-0.00107534691707647
"(11.6,20.5]","Generic PC",0.178616763143768,0.100218189865082,2504.5424541457,90.4934748214269,0.0745749697144888
"(11.6,20.5]","GB LM",0.11549148911198,0.0733508755453803,1744.5657901403,76.7417425632974,0.0354031669465871
"(11.6,20.5]","QM",0.114292191866612,0.0645379930214565,1410.01051774461,84.9670534630479,0.0161719973847882
"(11.6,20.5]","Linear model",0.0921114559807918,0.0589657564941493,1621.85992928251,78.3708177892667,0.00400331905664602
"(11.6,20.5]","Spatio-temporal model",0.0610177357810937,0.0350993773906781,936.109107913986,43.9255522254221,0.0044673170964303
"(20.5,32.4]","Generic PC",0.22043608117298,0.123715875913471,495.490955217704,68.7644869523734,0.0689930947142844
"(20.5,32.4]","QM",0.179214454481123,0.0977047659960327,212.732590544856,62.8759371618144,-0.00137213495353137
"(20.5,32.4]","GB LM",0.161428426458677,0.0986527786468047,513.903633883306,53.6496858237436,0.017232734147578
"(20.5,32.4]","Linear model",0.142299825699607,0.0881659901557317,639.367639897299,57.5589721194654,0.00512722508059678
"(20.5,32.4]","Spatio-temporal model",0.0965872919758563,0.0506502886829229,284.095652349436,37.7379988491945,-0.00658920802555046
"(32.4,212]","QM",0.146264738137007,0.0843787116530022,105.250735593229,70.0463298263701,-0.0480186923099829
"(32.4,212]","Generic PC",0.138321693747649,0.0824600924030549,169.325519836384,58.2288763778355,0.00112453133623453
"(32.4,212]","GB LM",0.129330020065403,0.0783733050400649,187.944036805923,55.9838261093196,-0.0235724986063493
"(32.4,212]","Linear model",0.128523708016302,0.0859800859652256,410.726079625646,58.139731725727,-0.00368413934729802
"(32.4,212]","Spatio-temporal model",0.0657938413870672,0.0406785370835559,156.247308270892,29.8984253453996,0.00320102000283145
