"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.246123451124701,0.202975159084214,156.792838000311,54.4172529859464,0.197173602229506
"Wind Offshore","GB LM",0.127260452774223,0.0989534582648595,129.688485869048,21.7936645228709,-0.0405252978745668
"Wind Offshore","QM",0.115517156146098,0.0879095839956173,65.5595427206465,21.6694994145891,0.0371601257250668
"Wind Offshore","Linear model",0.10953885768087,0.0854055280317534,168.224993781019,19.9402031689082,0.00016143590060214
"Wind Offshore","LM beta model",0.106027113313546,0.0830623810861414,114.778625457887,18.3273920158421,0.00311143407471012
"Wind Offshore","LM t model",0.10565712428697,0.0788661503266132,99.2393659342748,18.3429739024578,-0.00226188582181744
"Wind Offshore","LM bru model",0.104930117560066,0.0811973678332337,109.202102937154,18.5528374203322,0.000325859261654029
"Wind Offshore","LM+hour model",0.104487827635602,0.080837818116837,114.10501412993,18.3754865133845,0.000138886039997356
"Wind Offshore","AR1 model",0.100442817072505,0.0771916112574519,99.8810296958211,17.0303366730744,0.000118906435629466
"Wind Offshore","ST model coarser",NA,NA,145.615319710922,99.9999996577063,-0.40834119855231
"Wind Onshore","ST model coarser",0.368505218712838,0.264588959813545,753.589023928293,99.9995020118317,-0.200513712443237
"Wind Onshore","Generic PC",0.177736548387247,0.130896589139743,387.955369174351,50.5313375354538,0.0756753259325227
"Wind Onshore","QM",0.151433416247892,0.10375225064097,155.856636983481,43.6360929599732,-0.0486091004612046
"Wind Onshore","GB LM",0.139040701419568,0.102947059297325,362.883594802691,39.0100446820001,-0.00204692573081334
"Wind Onshore","Linear model",0.126559785200008,0.0936291744987636,360.862537100488,37.6423748336685,0.00148812581043468
"Wind Onshore","LM t model",0.126246111954304,0.0905518204783937,326.259476097626,36.200702768974,-0.0125154771231513
"Wind Onshore","LM bru model",0.124289996089473,0.0918339434983124,369.475035732665,36.575044460676,0.00161712313046644
"Wind Onshore","LM+hour model",0.123688101678943,0.0913701315546284,368.209160841892,36.2074792833943,0.00175751360099239
"Wind Onshore","LM beta model",0.122404108094059,0.0897445389873193,370.856771518706,34.6442360811295,0.00572119519360036
"Wind Onshore","AR1 model",0.117638327667655,0.0861867330997476,349.054710899113,33.8865388431243,0.00151552350696961
