"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.239608197836655,0.193497477086716,1261.93244427264,54.343780675147,0.179299040824185
"Wind Offshore","GB LM",0.143486921688511,0.103275207662699,606.597192463892,25.50257628172,-0.0618135931910559
"Wind Offshore","QM",0.128308196128341,0.0951083449160099,982.424943215423,22.4239862752615,0.0097821020725059
"Wind Offshore","Linear model",0.113873643138139,0.0841795167932059,831.962764673432,21.1294797912491,-0.000240635870575363
"Wind Offshore","AR1 model",0.108719201043177,0.08083684156001,1146.5464704653,20.5783959403888,-0.000274421681402405
"Wind Offshore","AR2 model",0.108702938902241,0.0808197706691377,1175.60053320487,20.391601733585,-9.93717305469773e-05
"Wind Offshore","Spatio-temporal model",0.0600652011808235,0.0405554322204035,93.6977858111253,9.9452025546421,-0.000141326119011341
"Wind Onshore","Generic PC",0.12541099949689,0.0844419251993603,991.057724585893,60.2197273721299,-0.00457278716642872
"Wind Onshore","GB LM",0.116202925329509,0.0803441838953662,975.777551120573,58.1982475673056,-0.0225252157591014
"Wind Onshore","QM",0.115836570290656,0.0788421235079228,753.786666937965,64.431971423152,-0.0305052011597855
"Wind Onshore","Linear model",0.106176467959572,0.0751524947931163,1247.55380811007,51.3495791854945,0.000622018946080264
"Wind Onshore","AR2 model",0.102577484628613,0.0730814824268424,1305.10308973822,51.91549491262,0.00153831401954143
"Wind Onshore","AR1 model",0.102559941876808,0.0730913623511599,1302.36527760766,51.9021537739468,0.00158098176163587
"Wind Onshore","Spatio-temporal model",0.0584919509290676,0.0387291149257063,388.746746733626,29.8068917261338,0.00101274883926056
