"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.2168979578416,0.168240163352336,325.418340937338,58.2679839137539,0.150449566261226
"0","GB LM",0.13072225674895,0.0966212496404768,212.808849498395,28.1132483208041,-0.036284361282984
"0","QM",0.123418445807649,0.0888501686167202,126.39882615409,33.1466965437394,0.0261438839062398
"0","Linear model",0.117007257154834,0.0872279277270436,159.453712141332,27.9214143331963,0.000144549276946498
"0","LM t model",0.112785777935828,0.0809544784838959,273.739892067024,26.5822577219989,-0.00825146922592921
"0","LM beta model",0.112770630608165,0.0851983563081748,310.176478895869,27.1187695046952,0.00250581727451612
"0","LM bru model",0.112232748184956,0.083382110173062,315.456084984405,27.0715363782865,0.000740337813728931
"0","LM+hour model",0.11207834577839,0.0832313373806916,316.521224675907,26.6006614193682,0.00108542402408441
"0","AR1 model",0.107731120361888,0.0793799816512465,315.174902623721,25.610290077978,0.000695067982024307
"0","ST model coarser",NA,NA,125.169812044482,100,-0.383186482619676
"[3,196]","ST model coarser",0.416584819354624,0.307363207558236,1132.66818838651,100,-0.179567320708894
"[3,196]","Generic PC",0.201410292305545,0.150656160008952,447.941196284846,54.3360407151214,0.117409878479124
"[3,196]","QM",0.142827340406066,0.10120365446728,168.035216135857,37.7757053528854,-0.0150048392853346
"[3,196]","GB LM",0.142167867968459,0.10686020461306,447.33470959489,35.5991390643735,0.0153937713911759
"[3,196]","Linear model",0.131536144589595,0.0963651349248652,245.076024171446,35.7678306549671,-0.00611278769147525
"[3,196]","LM bru model",0.130846511788488,0.0968865253035556,276.535581097069,35.1527152991505,0.0017544670207155
"[3,196]","LM+hour model",0.130628462477668,0.0965288395879268,269.154291576116,35.1066504808131,0.00146389012778931
"[3,196]","LM t model",0.130402518943259,0.0953884175985886,261.283893629953,34.9582651426062,-0.00388659864129075
"[3,196]","LM beta model",0.130054268772039,0.0968931130485142,416.821821866547,33.4258138814777,0.00812213447048118
"[3,196]","AR1 model",0.125708505197572,0.0923192384436701,286.180473142375,32.5952517824426,0.00129617972364401
"(196,321]","ST model coarser",0.399312489717413,0.294384291246509,327.883469296549,100,-0.184759505896548
"(196,321]","Generic PC",0.196765467407265,0.147424680250178,473.267451316895,57.7536915340179,0.114355550346255
"(196,321]","QM",0.14115837730529,0.0989452845454719,160.489963506867,38.5367932971477,-0.0237665298628368
"(196,321]","GB LM",0.135780486140527,0.103217135707947,450.360444955243,37.3950384848366,0.018777745465661
"(196,321]","Linear model",0.131824346473952,0.100982365940128,496.065406810077,38.0974008779846,0.0233638551979464
"(196,321]","LM bru model",0.128380199120838,0.0954822451721862,407.119425305325,36.7160980704394,0.00763186524600349
"(196,321]","LM t model",0.128088647493234,0.093560595906386,355.434463362116,36.6514782980664,-0.00303060888552949
"(196,321]","LM+hour model",0.127952228508443,0.0951113301710967,416.354315268495,36.8659672590837,0.0078746179582816
"(196,321]","LM beta model",0.127557173321039,0.0961716602964993,523.485187660863,35.9816386163289,0.0146600021024654
"(196,321]","AR1 model",0.119643136725734,0.0881489319072203,468.752758512193,33.7472597462058,0.0081914553505616
"(321,725]","ST model coarser",0.424974963193797,0.327340706448424,1176.63205951748,100,-0.183944719451003
"(321,725]","QM",0.200868691318946,0.142146821061697,78.1915411328787,48.4106623596163,-0.109997663349071
"(321,725]","Generic PC",0.173785821710346,0.125945331065403,148.561399726935,39.7212816107604,0.0236859580591257
"(321,725]","GB LM",0.168445591332645,0.12120530098575,164.392704341331,36.4305855601438,-0.0559543237611365
"(321,725]","LM t model",0.157590653993614,0.116693389075695,313.357197774254,34.8746309702802,-0.0246394449365769
"(321,725]","Linear model",0.155412348803354,0.117111283839737,332.11261303314,34.7814770875075,-0.0119152420450302
"(321,725]","LM bru model",0.153191995397249,0.116857903494964,359.078826817576,34.6400528643811,-0.00407473335136176
"(321,725]","LM+hour model",0.152942407313588,0.116531082661448,355.725609318424,34.4910748021399,-0.00411203486683331
"(321,725]","LM beta model",0.149997786191093,0.112004862740825,239.168430808042,33.8556450705079,0.00238949026768533
"(321,725]","AR1 model",0.140610441681018,0.105638084621084,313.739661129403,31.3072470118945,-0.0033967675455098
