"model","crps","energy","log","bs_0_01","bs_0_05","bs_0_1","bs_0_2"
"st0_m2",0.124447859739235,13.3860034407211,0.98567636403919,0.131598379864114,0.17312946155034,0.186479378474367,0.178636001389747
"spde1d",0.114893760833373,13.5013511686772,2.20191936700029,0.112701912754787,0.132879495985176,0.135848783971587,0.13659926590488
"lm_beta",0.106391650733894,13.4075458902953,-0.470696761925504,0.0983411795861643,0.119977988109944,0.128333493977764,0.133484859789994
"ar1",0.112734354724842,13.2394735725043,2.12988464672852,0.112308474058061,0.130859634959852,0.133361401791229,0.133578849289685
"lm_t",0.320115403626,74.4503350261754,1.09338910445665,0.183121455373687,0.191513004941322,0.195915436380482,0.196700434064237
"lm_bru",0.114509765957216,13.4174863772244,2.00690671633673,0.112523830296479,0.132688082303891,0.136194106856084,0.13736801127239
