"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.203286101886028,0.155993900963015,322.253317042433,66.6637088358609,0.140437659951608
"Wind Offshore","GB LM",0.118164494295368,0.0854009259875913,198.522497110517,29.2037026971889,-0.0266157190348974
"Wind Offshore","QM",0.114047904383928,0.0804642770070159,107.524836539604,34.8507515775679,0.022788122323146
"Wind Offshore","Linear model",0.106886655094884,0.077801407408533,174.178014120011,29.013311068124,0.000501135563768308
"Wind Offshore","AR2 model",0.100479310793306,0.0738022429865832,280.435515739285,29.5931180287488,0.000580887093223643
"Wind Offshore","AR1 model",0.100392899443334,0.0737262354809321,283.584282683973,29.6557075429202,0.00053190917509427
"Wind Offshore","Spatio-temporal model",0.0575569185101671,0.0392851877756771,116.323151033938,16.1772190730513,0.00040688823914351
"Wind Onshore","Generic PC",0.192923131775176,0.141635763552761,236.689512223831,47.5453375083165,0.0955455140570729
"Wind Onshore","QM",0.159370661105833,0.111401952805234,90.2583817998133,38.122357916432,-0.0412320628100508
"Wind Onshore","GB LM",0.145116854849617,0.108934577122301,243.166191206558,33.2254056090295,-0.00118119906664424
"Wind Onshore","Linear model",0.134777341841288,0.100760949828538,258.954047702702,32.1657217702976,0.00231934609410796
"Wind Onshore","AR2 model",0.125545544477176,0.0920142830688878,227.106664100669,28.8754031213731,0.00241960489914593
"Wind Onshore","AR1 model",0.125461108417875,0.0919531130617209,226.478051092749,28.8644740845448,0.0024126371430566
"Wind Onshore","Spatio-temporal model",0.0823584076925596,0.0576580052328121,134.458803289804,18.1169827525502,0.00104140063034173
