"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.394735384491882,0.329594078476413,157.109142756331,72.6711296368469,0.317302590553752
"Wind Offshore","QM",0.217030020077662,0.163176245281618,74.0447107699177,28.2138037501089,0.0846154232616718
"Wind Offshore","GB LM",0.193993401167507,0.147814497490285,67.6010487984126,24.5591667910013,0.00429285561214461
"Wind Offshore","Linear model",0.179270054820055,0.13384240070144,57.734112743076,22.6869449191052,0.00266331464437704
"Wind Offshore","AR2 model",0.170004370823247,0.126054675317228,52.9177356190412,21.3810028811233,0.000559319046276458
"Wind Offshore","AR1 model",0.169958840862943,0.126079174541471,52.7714443221528,21.3582726818503,0.000584831994316478
"Wind Offshore","Spatio-temporal model",0.0466701769799377,0.0326417848629347,12.6687659366853,6.1197110092022,0.000161019013604567
"Wind Onshore","Generic PC",0.221267276123637,0.152693640257372,1832.92381307147,60.5883728709912,0.104927521941641
"Wind Onshore","QM",0.169459410028656,0.114322903748971,922.661736897149,50.1907250149381,-0.0267411346460217
"Wind Onshore","GB LM",0.166064132192416,0.11701433685735,1567.28413927782,47.9789748415597,0.0339550982679706
"Wind Onshore","Linear model",0.152857455703665,0.110145279982271,1504.20780803379,45.5849955530946,0.000731082095670251
"Wind Onshore","AR2 model",0.144946217488747,0.104709111017596,1392.40433738718,44.1058798988811,0.00163110272615382
"Wind Onshore","AR1 model",0.144869977554456,0.104692488499374,1394.85348402984,44.1030118540079,0.00160160101922418
"Wind Onshore","Spatio-temporal model",0.0581859235695448,0.0371467378011097,274.544438879851,15.6682770068004,0.000474131644067154
