"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.230231710494053,0.139289158945108,864.435507868155,149.709981413932,0.124895626690647
"0","QM",0.154721341994379,0.0814209791972189,461.774147402901,93.9776702510168,0.0454781520553366
"0","GB LM",0.132112491581943,0.0793252059524254,622.539746292735,66.54731756321,0.0291120311314138
"0","AR1 model",0.1227792549968,0.0691953883631072,468.821723165358,58.0153629720394,0.00364094788329777
"0","AR2 model",0.122778393076242,0.0692256747316299,472.70878146555,58.6958431559424,0.00367327233302943
"0","Linear model",0.110802837024212,0.0618527276126723,534.991360049435,59.9644366090558,0.00294602952969558
"0","Spatio-temporal model",0.0296185958125717,0.0153339918171802,152.084970720083,17.6132501724146,0.00101411771021901
"[3,197]","Generic PC",0.197586028199258,0.117265017492117,1910.86058228087,89.8203798295688,0.0784283132334694
"[3,197]","GB LM",0.143610467706936,0.090209029152972,1829.36139818586,74.3051753546734,0.042088005850092
"[3,197]","QM",0.13859960820926,0.0761564092821584,1047.41034129546,76.1290752983856,0.00838263189116947
"[3,197]","Linear model",0.117692101751868,0.0704545897188981,1394.1526062939,69.5878674538168,0.00216223881121709
"[3,197]","AR2 model",0.113589958520092,0.0698078296636766,1199.64135187132,65.2313179826205,0.00460686194839873
"[3,197]","AR1 model",0.113551440690792,0.0697537326964607,1201.51583972141,64.7615356506183,0.00457913014189224
"[3,197]","Spatio-temporal model",0.0521404509096223,0.0271202587501278,335.17716317526,25.1017160273056,0.00153947438315096
"(197,321]","Generic PC",0.163075217768911,0.0878547461389673,865.093231983185,72.0760344594207,0.0520090288132584
"(197,321]","GB LM",0.127704723564372,0.076832789959568,921.827947966797,61.4123619178331,0.0255879412067851
"(197,321]","QM",0.123770756759514,0.0678391625787793,415.767992225479,68.2525177295937,-0.00836949999851774
"(197,321]","Linear model",0.100718583947644,0.0618668927710009,795.566819600938,60.1491133822384,0.00514526019888353
"(197,321]","AR1 model",0.0944568404614358,0.05592027356562,782.932647158352,60.4020148644482,-0.000611423949910084
"(197,321]","AR2 model",0.0944365596144931,0.0558811953487469,778.639367937099,60.4338466627598,-0.000609965391810112
"(197,321]","Spatio-temporal model",0.0344690725031321,0.0190298905240374,222.628572284405,20.497923981692,0.000884377643798314
"(321,725]","Generic PC",0.136635845070568,0.073851820661401,232.505228384397,58.0735551663748,0.0037878487128926
"(321,725]","QM",0.131256158984237,0.0742614694694895,129.0384481394,75.6918504186675,-0.0412549934761047
"(321,725]","GB LM",0.122480332584064,0.0720614897731477,647.760705735535,55.218387088647,-0.00800500147696451
"(321,725]","Linear model",0.109834648179266,0.0676046899501438,560.730836304588,54.4589319986581,0.0022201843747258
"(321,725]","AR2 model",0.103608091733971,0.0651857493506639,686.039693982735,55.7555346543119,0.00406179580373827
"(321,725]","AR1 model",0.103565264853511,0.0651646352369441,688.452279548242,55.6417592216152,0.00400992853867408
"(321,725]","Spatio-temporal model",0.0502188943621802,0.0267123685440133,316.555168963562,23.9779897392741,0.00141330258715161
