"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.258610653043181,0.169962534954922,961.594711843722,95.1347447078057,0.130669520356647
"Wind Offshore","QM",0.181995459590893,0.108565295595299,509.236225328782,75.6540204019222,0.0330427999029179
"Wind Offshore","GB LM",0.157815235773993,0.10297742077082,637.576196667954,65.1105981452228,0.00943714581533917
"Wind Offshore","Linear model",0.154068989830584,0.0992012002701967,712.817276885195,60.5965047878266,5.92569195656263e-06
"Wind Offshore","AR1 model",0.145090655461103,0.0936851575050257,612.018776965424,57.1373405199111,0.00108833587267573
"Wind Offshore","AR2 model",0.144928870531114,0.0937121066838136,613.613273082599,58.3934342542098,0.00114130237253642
"Wind Offshore","Spatio-temporal model",0.0450251572166431,0.0259901239423287,138.733514297044,18.0703461379037,0.00141236368283531
"Wind Onshore","Generic PC",0.13828367960359,0.0762525097006461,936.293971626771,86.5578591570273,0.028430769729423
"Wind Onshore","GB LM",0.11826509973206,0.0681775466843646,1187.29918303085,77.456529405992,0.0166231805430848
"Wind Onshore","QM",0.113070788254344,0.0573388350758765,462.264400485245,82.9028914694436,-0.017189367148978
"Wind Onshore","Linear model",0.108038862678159,0.0609992444120232,1201.36802009438,71.9645425800262,0.000322334739826815
"Wind Onshore","AR1 model",0.0974641176865968,0.0583394177846545,1139.84911091925,76.1276055069263,0.0022857762139711
"Wind Onshore","AR2 model",0.0974426576268095,0.058324125499303,1147.49139525146,76.2993808551429,0.00233459826054887
"Wind Onshore","Spatio-temporal model",0.0359324680061778,0.0210730970552144,233.788891027341,31.8741228341534,0.00180553302033537
