"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.159048425614978,0.149319503158554,57.5333561302418,52.441313437126,0.149319503158554
"GB LM",0.0385017328680925,0.0318317637385379,11.6682503116086,8.77032884384106,-0.00574941693453563
"QM",0.0352379485007986,0.0299852466546187,11.986838424693,9.10419138515072,0.0106683704231632
"Linear model",0.0320644215020435,0.0266545175086236,10.210334468954,7.55838324885102,-0.00190990610167808
"AR1 model",0.0239042931210586,0.0192158666170989,5.83365410219152,5.46016528534985,-0.00834471061371573
"AR2 model",0.023886784028526,0.0192703996251858,5.89689827100966,5.61749476734454,-0.00839518225456058
"Spatio-temporal model",0.00620863059606483,0.00484038889568034,1.63282235784353,1.37018833622788,0.00037524710258354
