"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.247084605903859,0.203703975667209,153.404377530179,54.4985076360638,0.197923693833259
"0","GB LM",0.128034376634071,0.0995168081099795,130.238401539715,21.5782746890237,-0.0415719099782612
"0","QM",0.116074930631725,0.0882047745647904,63.808667334763,21.394056463011,0.0368341841749029
"0","Linear model",0.110155765640394,0.0859681278542951,172.232245314559,19.7319401945362,0.000315280624434434
"0","LM beta model",0.10653267378817,0.0835433610794469,115.178075727555,18.1685747028528,0.00447256098725592
"0","LM t model",0.106279012734986,0.0795503578390657,101.287586533095,18.1822346250354,-0.00101405127638768
"0","LM bru model",0.105530499821083,0.0818617941962261,111.568678637797,18.4711353600369,0.00174734938705197
"0","LM+hour model",0.105100083517294,0.0815275106243567,116.68103507753,18.33873810612,0.00151717702660873
"0","AR1 model",0.101069701855467,0.0778613038887221,101.558159905854,16.8856118118439,0.000784245850380563
"0","ST model coarser",NA,NA,148.465161446251,99.999999497323,-0.411540497031253
"[3,196]","ST model coarser",0.384867530548673,0.274066545836536,1242.20845287233,99.9991233685338,-0.240325289446143
"[3,196]","Generic PC",0.202137815007708,0.155152046669018,519.302547457764,61.415013824771,0.128936360988167
"[3,196]","GB LM",0.134382889965792,0.103627016878503,477.954920347251,39.2785511221835,0.0301363145712441
"[3,196]","QM",0.129089028559031,0.090891399635138,202.255492862146,36.180196378852,-0.00745067271722025
"[3,196]","Linear model",0.12125145431576,0.0873856719906221,224.946313599786,36.7162188775769,-0.00746218538314678
"[3,196]","LM t model",0.118297992171161,0.0841583292821844,252.898291619477,34.7358415104454,-0.00947747607161816
"[3,196]","LM bru model",0.118074026253895,0.0861730697500068,294.636082315388,34.9702128020642,-0.00177475989694119
"[3,196]","LM+hour model",0.117075016244203,0.0855306420432171,294.188807551372,35.0819258698665,-0.00146116101797958
"[3,196]","LM beta model",0.11615222200948,0.0847447706192991,422.552181376815,31.870519845722,0.00152029030884851
"[3,196]","AR1 model",0.109979461332081,0.0803332708582878,309.623198049293,31.9349716419664,-0.00179660985738609
"(196,321]","ST model coarser",0.332723989633571,0.231995723371193,499.670184833695,99.9999433259251,-0.197614714848888
"(196,321]","Generic PC",0.172996817815244,0.127243847826401,494.118844710923,58.1101756176985,0.100818558980125
"(196,321]","QM",0.121133897705672,0.0835221799824317,186.14938651077,39.522051110567,-0.0214918998544575
"(196,321]","GB LM",0.119531979788983,0.0907510797807533,453.36150263013,38.822149033683,0.0229597765850629
"(196,321]","Linear model",0.112754500157543,0.0849111599540399,490.522406812857,38.7818054841426,0.0216272796180712
"(196,321]","LM beta model",0.109437622585767,0.0802559797238918,443.947261747404,35.7838465225432,0.0123163825025647
"(196,321]","LM bru model",0.109200851821417,0.0794031197087961,422.849834930179,37.1657032058137,0.00789925014672326
"(196,321]","LM t model",0.109106942901174,0.0776651648605766,392.018074491066,35.8998278700072,-0.00293897475124968
"(196,321]","LM+hour model",0.108121247839132,0.0785061207253817,419.186689995086,36.4867946067278,0.00802136355918753
"(196,321]","AR1 model",0.101456838328063,0.0734767159274114,399.681515330711,34.1972056592905,0.00782786727890518
"(321,725]","ST model coarser",0.389789759615524,0.290589201136959,504.306326199664,99.9975748874605,-0.17041971111206
"(321,725]","QM",0.191376792268097,0.135177827525374,81.4700863649981,52.2887712518256,-0.111540807647692
"(321,725]","GB LM",0.158897766709852,0.113707845585642,159.588375391487,38.8293582795389,-0.0577890015797251
"(321,725]","Generic PC",0.157898125644495,0.113075757962905,157.631423257448,39.906352518126,0.00342111754358511
"(321,725]","LM t model",0.14662939628929,0.10840164578736,325.532657965338,37.2098802087184,-0.0255022928179537
"(321,725]","Linear model",0.142419130749863,0.107446830110858,359.260083189735,36.8116659563058,-0.00993142071814575
"(321,725]","LM+hour model",0.14185405136272,0.108701561304253,380.737382047014,37.1998276418799,-0.00248584904542338
"(321,725]","LM bru model",0.141794923527478,0.108585692322893,380.503623971383,36.9577467976034,-0.00250278796997118
"(321,725]","LM beta model",0.138403664394598,0.103247395428826,243.984913493179,35.859551914909,0.00207186698751097
"(321,725]","AR1 model",0.136992166527411,0.103446092450057,329.716360622247,35.0040704292724,-0.00210683550055073
