"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.23123592350419,0.184425609257511,384.891236490565,59.6409001717134,0.169958445446927
"Wind Offshore","GB LM",0.138120109685625,0.103466552855794,213.207445646832,27.4525614542158,-0.037896231651327
"Wind Offshore","QM",0.125398580901884,0.0926347056098865,193.700588348644,30.0934743361555,0.0290215629895368
"Wind Offshore","Linear model",0.121859833628019,0.0916094103475256,148.464462067605,26.4482799589932,0.000195517815305391
"Wind Offshore","LM t model",0.121015363932498,0.0854674071750877,160.257274247771,26.407816572813,-0.013355606554513
"Wind Offshore","LM beta model",0.118726296228191,0.089141408569115,228.553932777577,26.5102318536199,0.00423594854526511
"Wind Offshore","LM bru model",0.118398030198028,0.0879199611084129,203.199115687071,26.5267098746185,0.000284866955170036
"Wind Offshore","LM+hour model",0.118302453167732,0.0879799052387362,193.064519719801,26.8417042128369,0.000206935795437025
"Wind Offshore","AR1 model",0.115578707644702,0.0853085325062838,202.439954060202,24.9917899845669,0.000309118882926137
"Wind Offshore","ST model coarser",NA,NA,191.256883153864,100,-0.339462366604334
"Wind Onshore","ST model coarser",0.349100829396873,0.249730732117897,1799.98053964269,100,-0.0534430205536965
"Wind Onshore","Generic PC",0.16164287748436,0.113686537874937,412.557022376786,55.849536996571,0.056993836529045
"Wind Onshore","QM",0.139669813403113,0.0920152229341943,182.345187940692,51.1327881393869,-0.0444472482406955
"Wind Onshore","GB LM",0.129298961135843,0.0918942767048689,427.717013330997,45.3442356531907,0.00130752872234035
"Wind Onshore","LM t model",0.125020037541791,0.0850225310732362,366.229715683618,42.9205128175288,-0.0192085859733267
"Wind Onshore","Linear model",0.123926963169824,0.0882351420498422,397.273941886839,44.6107869954562,0.000713038482963692
"Wind Onshore","LM bru model",0.121659168924168,0.0866590797272591,437.018921311729,44.2315121538518,0.000940201109366268
"Wind Onshore","LM+hour model",0.121015688219052,0.0859536106916095,443.913741999209,43.4909817576217,0.00105329006719754
"Wind Onshore","LM beta model",0.11968338412608,0.0856495515651359,501.105347544331,42.1779283170308,0.00806830812223962
"Wind Onshore","AR1 model",0.114610249402151,0.0807575945323036,433.095018360736,41.022116577489,0.00125737394708892
