"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.237151605480614,0.159408709605399,1116.39937080351,82.7401432253124,0.150020798998606
"Wind Offshore","QM",0.129863286508178,0.0780898635452782,509.859818061887,39.2634101376807,0.0224766629221369
"Wind Offshore","GB LM",0.120795473597756,0.0761311260441044,595.207618012383,34.533027481277,-0.00346103759390794
"Wind Offshore","AR2 model",0.113118085945215,0.0729117806683681,808.49200557373,37.6672102576978,0.000915753044412055
"Wind Offshore","AR1 model",0.11310721332856,0.0728237517556326,807.93045320672,37.2023524956322,0.000860605898599594
"Wind Offshore","Linear model",0.105455570240091,0.0689231027475862,783.155333904514,35.7288940322882,0.00411358810611038
"Wind Offshore","Spatio-temporal model",0.0210020726483834,0.0132666871703379,76.3686628622282,7.29470964262367,0.000168053361502412
"Wind Onshore","Generic PC",0.11199401992873,0.06872936076188,1118.25263346481,80.9409779915644,0.0448530111185688
"Wind Onshore","GB LM",0.0867930586057667,0.0581179174724095,1182.41075700637,70.9470157950147,0.029012602045467
"Wind Onshore","QM",0.0764831819413444,0.0448483370699791,438.773345209959,73.3887772464057,-0.00741989002843864
"Wind Onshore","Linear model",0.0726101106104722,0.0453233679269174,848.129274241162,61.3114349299912,0.000489442571553249
"Wind Onshore","AR2 model",0.0679260612909568,0.0434260302697197,832.256800163547,64.6866179704977,0.0023015581188781
"Wind Onshore","AR1 model",0.067849314241181,0.0433954043751811,835.337152648171,64.7262393834243,0.00229505978632131
"Wind Onshore","Spatio-temporal model",0.0197234171666473,0.0112875691180222,137.828409726032,16.8026853038479,0.000605705534183002
