"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.187058697118655,0.136381310682948,636.561351347045,81.7995525279495,0.127008945486393
"Wind Offshore","GB LM",0.111158222734536,0.0764256411849255,475.634480834436,34.392809558168,-0.0139815163259306
"Wind Offshore","QM",0.105001336421582,0.0695914483623821,174.522419134278,40.9801958778381,0.012350748375281
"Wind Offshore","Linear model",0.10048119013703,0.0707682418174107,336.327660593744,38.7361596356505,0.000668366739743511
"Wind Offshore","LM beta model",0.0962642957417703,0.0700254497959872,549.824584538993,38.1468771009463,0.023722812945857
"Wind Offshore","LM bru model",0.0940364660205878,0.0654940577890258,243.619777398843,36.0837491078272,0.00100125348546461
"Wind Offshore","LM+hour model",0.0940164054281211,0.0654713278714659,243.367167351892,36.0607664121952,0.000925031225509581
"Wind Offshore","LM t model",0.0939963944841337,0.0630518920770542,239.545804943082,35.0904837764227,-0.00242895597242222
"Wind Offshore","AR1 model",0.0913665790468878,0.0634443408692329,280.598905625986,33.9400063177357,0.00142864406948934
"Wind Offshore","ST model coarser",NA,NA,249.11355779942,100,-0.313008672689295
"Wind Onshore","ST model coarser",0.448670519004092,0.337503179258853,730.877398606287,99.9999156338589,-0.290098342129279
"Wind Onshore","Generic PC",0.201406045611272,0.153024409879204,546.654985223909,46.6300425892327,0.0820931785614294
"Wind Onshore","QM",0.186262314000984,0.13138976704646,179.468003045792,44.2589468846758,-0.0617155476313717
"Wind Onshore","GB LM",0.167002508501548,0.125994795831475,528.564756518318,36.5151561464667,-0.023338881289794
"Wind Onshore","Linear model",0.155333086800461,0.118959369985958,548.690470110529,34.8274056435953,0.00089696533151441
"Wind Onshore","LM t model",0.154791461172813,0.116189222452626,565.149305356123,34.6541914242454,-0.0114067771769127
"Wind Onshore","LM bru model",0.153432129208816,0.117400873706455,669.261222362965,34.0436970328536,0.000799102988318601
"Wind Onshore","LM+hour model",0.153399104117488,0.117356553346561,669.80566953106,34.2050590870426,0.000830285482486571
"Wind Onshore","LM beta model",0.152723097720688,0.116190956057751,635.241631073678,33.4587881013766,0.00240241162891721
"Wind Onshore","AR1 model",0.149657933508968,0.114082107965015,665.305869950322,32.3730659919398,0.00113196054981401
