"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.210159831527111,0.163203838390457,62.0378913186144,20.0810272590062,0.159272520546972
"0","GB LM",0.129546965189017,0.103182304898198,29.237755508881,13.1408177100814,-0.0590317003741753
"0","QM",0.114087687744444,0.0824967355852136,28.4168428731205,8.20620700512698,0.0345034710437682
"0","Linear model",0.106642633705593,0.0811554629999358,22.9596945390722,10.177613731314,0.00076844292315713
"0","AR2 model",0.0989027448552246,0.0762252841076353,21.8360850189932,8.88685490567251,0.000783657898686194
"0","AR1 model",0.0984674510151965,0.0760459139052263,21.8281526596367,8.83250683483449,0.000988444138475576
"0","Spatio-temporal model",0.052944022285478,0.0371324577836098,13.327774486369,4.16529404193146,0.000311714296255048
"[3,196]","Generic PC",0.216194299602172,0.164554902943288,353.291394510078,58.6476645397135,0.127606087191235
"[3,196]","GB LM",0.1422414011328,0.107842354063354,335.108343930178,36.4598120554568,0.0221112886114095
"[3,196]","QM",0.142160342304264,0.101835343783996,163.090099048294,37.2166857523121,-0.0120210883317991
"[3,196]","Linear model",0.135042198978813,0.0975445373793131,193.981055506716,36.0529809227669,-0.0119368447811287
"[3,196]","AR2 model",0.122071458208301,0.0900828709037097,352.594939724336,30.9557995316232,0.00222465753451587
"[3,196]","AR1 model",0.121980593593178,0.090052015326512,366.516012141616,31.0324197790734,0.00208386535372099
"[3,196]","Spatio-temporal model",0.0710304670302179,0.0506835892752439,154.557422826817,16.5805415414199,0.000186722798108742
"(196,315]","Generic PC",0.198256301976711,0.150231388352301,508.229632645339,61.433746130031,0.11376985276736
"(196,315]","GB LM",0.131411651440396,0.100942155337356,442.972397016177,40.8870588021585,0.0314986092335955
"(196,315]","QM",0.128713286365235,0.0936855112918032,236.566164896456,39.9824545554907,-0.0111582951185105
"(196,315]","Linear model",0.127516764723854,0.0987328555915645,546.117285939856,40.2104579507841,0.0301022150124241
"(196,315]","AR2 model",0.113015137951895,0.0836361002313286,574.024666937715,34.6440884611356,0.00472831200717175
"(196,315]","AR1 model",0.11262474056247,0.0834212772286436,579.229605819875,34.4189476745236,0.00470107226614562
"(196,315]","Spatio-temporal model",0.0803606263643171,0.0568982622256954,236.559314067842,23.8418956667377,0.00423999645397428
"(315,725]","QM",0.19022956241866,0.135894986625408,175.222645184288,47.2978192780796,-0.103271945513105
"(315,725]","GB LM",0.164377208182587,0.120259698335417,310.641987235124,39.1201369975784,-0.0488515317771234
"(315,725]","Generic PC",0.163924786033688,0.121616189834024,311.394777573873,42.6702894730018,0.0180934518559625
"(315,725]","Linear model",0.154351927060238,0.117928187332691,533.268115667602,36.2712542998483,-0.0138428569194484
"(315,725]","AR2 model",0.141834121995147,0.107148888550611,463.073969243856,33.0114086287736,-0.00134193525601492
"(315,725]","AR1 model",0.141450609767627,0.107019987327858,469.771253084756,32.5306532449464,-0.00134839289283423
"(315,725]","Spatio-temporal model",0.091136113395799,0.0664665240669254,381.669491675231,21.7965442183078,-0.000718904375739833
