"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.162322321554246,0.15788511586063,49.5341539191081,44.3605621468868,0.15788511586063
"GB LM",0.0448814158778698,0.0368363236274517,9.87831255967406,9.95961007213516,-0.0271932140768156
"QM",0.0276586312469474,0.0228571167683812,7.41506715810231,5.98141892594522,0.00439564392535686
"Linear model",0.0275684492170454,0.0227253456495815,8.04232889762651,5.35377997313073,0.00822938608438616
"AR2 model",0.02035163575518,0.0153946326579701,5.07270121580613,3.31167402487394,0.00891766140271271
"AR1 model",0.0192245604216161,0.0146838634870942,4.88820672882207,3.14639290820269,0.0088599436817821
"Spatio-temporal model",0.0106170106626127,0.00878744355530683,2.68768377569183,2.27123183405303,0.00144627596357148
