"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.344292185338977,0.264801221349047,1156.69267768094,66.3085452012936,0.252378228520179
"Wind Offshore","QM",0.208278893995733,0.138857679368268,875.065965447942,27.5051724334447,0.0651728289198688
"Wind Offshore","GB LM",0.182074797976722,0.126994000533719,554.6374746926,27.4462882650988,-0.0119921430299312
"Wind Offshore","AR1 model",0.164509978270214,0.116409106494008,1369.32862458266,24.7625842464931,-0.000283458950429601
"Wind Offshore","AR2 model",0.164465189011143,0.116401791493536,1405.56976928247,24.7282190569072,-4.5890676957913e-05
"Wind Offshore","Linear model",0.136240179685623,0.100961751599822,399.322212809999,23.6863077341441,0.00456786650737344
"Wind Offshore","Spatio-temporal model",0.0282974990934587,0.019662571162581,47.862680953527,4.90934227164837,0.000345327026952615
"Wind Onshore","Generic PC",0.152050220277934,0.096757709894105,1720.00377390356,62.2753477097655,0.00741325462894385
"Wind Onshore","GB LM",0.132131344282565,0.088918641767844,1532.78120554328,59.3832530939857,-0.0138733879109947
"Wind Onshore","QM",0.127450941721463,0.0861480326098068,1318.49863461674,67.4948140774658,-0.0207258416542391
"Wind Onshore","Linear model",0.115065925720972,0.0800804974388702,1667.12640336087,51.765925044085,0.000515990038316309
"Wind Onshore","AR1 model",0.112435765830437,0.0792758951173325,1758.12418404049,53.9924692351749,0.00166399135732474
"Wind Onshore","AR2 model",0.112431132206263,0.0792657049924338,1760.11638632177,53.9032165200949,0.00160472276848306
"Wind Onshore","Spatio-temporal model",0.0357179791316201,0.0220041238489641,163.089624757113,16.2743122473984,0.000428689127077084
