"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.247928000928995,0.237544278607771,44.8524630037908,35.7066265526425,0.237544278607771
"QM",0.0611331420052815,0.0480705517546294,8.61696295065674,6.73166381187524,0.0405342307648787
"Linear model",0.0482445945697048,0.0385285502487636,7.84711042549716,5.13400274015072,0.00907278325237857
"GB LM",0.0411653211000898,0.0319119250238587,6.49480721802105,4.11362376027293,0.0158332579904636
"AR1 model",0.0153906271388461,0.0120081338033919,2.32600464516028,1.52222831889796,0.000149075122536979
"AR2 model",0.0152754915039752,0.0117832245797413,2.26558517901573,1.50256936473169,3.69417499267656e-05
"Spatio-temporal model",0.00768676481565289,0.00570713000184498,1.14210211687545,0.627471360484329,0.000405491388233803
